Estado_final_de_caso,Nom_upgd,Pais_ocurrencia,Departamento_ocurrencia,Municipio_ocurrencia,idx
4,CORPORACION CLINICA UNIVERSIDAD COOPERATIVA DE COL,COLOMBIA,META,VILLAVICENCIO,CORPORACION CLINICA UNIVERSIDAD COOPERATIVA DE COL_META_VILLAVICENCIO
4,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,COLOMBIA,VAUPES,MITU,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO_VAUPES_MITU
4,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,COLOMBIA,META,ACACIAS,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO_META_ACACIAS
4,CLINICA COLSUBSIDIO CIUDAD ROMA-KENNEDY,COLOMBIA,TOLIMA,FLANDES,CLINICA COLSUBSIDIO CIUDAD ROMA-KENNEDY_TOLIMA_FLANDES
4,ESE HOSPITAL UNIVERSITARIO DE SANTANDER,COLOMBIA,SANTANDER,EL CARMEN DE CHUCURI,ESE HOSPITAL UNIVERSITARIO DE SANTANDER_SANTANDER_EL CARMEN DE CHUCURI
4,CLINICA SANTA CRUZ DE LA LOMA,COLOMBIA,SANTANDER,SAN GIL,CLINICA SANTA CRUZ DE LA LOMA_SANTANDER_SAN GIL
4,CENTRO DE ATENCION EN SALUD CAFAM CENTENARIO - RA,COLOMBIA,META,PUERTO GAITAN,CENTRO DE ATENCION EN SALUD CAFAM CENTENARIO - RA_META_PUERTO GAITAN
4,CENTRO DE ATENCION EN SALUD CAFAM CLINICA,COLOMBIA,CUNDINAMARCA,GIRARDOT,CENTRO DE ATENCION EN SALUD CAFAM CLINICA_CUNDINAMARCA_GIRARDOT
4,FUNDACIÓN MEDICO PREVENTIVA SEDE PRINCIPAL,COLOMBIA,CESAR,VALLEDUPAR,FUNDACIÓN MEDICO PREVENTIVA SEDE PRINCIPAL_CESAR_VALLEDUPAR
4,UNIDAD CLINICA LA MAGDALENA,COLOMBIA,SANTANDER,BARRANCABERMEJA,UNIDAD CLINICA LA MAGDALENA_SANTANDER_BARRANCABERMEJA
4,JAVESALUD ALLIANZ SALITRE,COLOMBIA,VALLE,CALI,JAVESALUD ALLIANZ SALITRE_VALLE_CALI
4,DUMIAN MEDICA SAS- CLINICA SAN RAFAEL DE GIRARDOT,COLOMBIA,CUNDINAMARCA,GIRARDOT,DUMIAN MEDICA SAS- CLINICA SAN RAFAEL DE GIRARDOT_CUNDINAMARCA_GIRARDOT
4,ESE HOSPITAL NUESTRA SEÑORA DE FATIMA,COLOMBIA,HUILA,SUAZA,ESE HOSPITAL NUESTRA SEÑORA DE FATIMA_HUILA_SUAZA
4,BIENESTAR IPS SEDE CIUDAD BOLIVAR,COLOMBIA,CALDAS,LA DORADA,BIENESTAR IPS SEDE CIUDAD BOLIVAR_CALDAS_LA DORADA
4,ESE HOSPITAL MARIA INMACULADA,COLOMBIA,CAQUETA,FLORENCIA,ESE HOSPITAL MARIA INMACULADA_CAQUETA_FLORENCIA
4,CORPORACION IPS SANTANDER,COLOMBIA,NORTE SANTANDER,TEORAMA,CORPORACION IPS SANTANDER_NORTE SANTANDER_TEORAMA
4,CLINICA SANTA ANA SOCIEDAD DE RESPONSABILIDAD LTDA,COLOMBIA,CUNDINAMARCA,GIRARDOT,CLINICA SANTA ANA SOCIEDAD DE RESPONSABILIDAD LTDA_CUNDINAMARCA_GIRARDOT
4,UNIDAD DE ATENCION PRIMARIA MORATO SANITAS,COLOMBIA,CUNDINAMARCA,GIRARDOT,UNIDAD DE ATENCION PRIMARIA MORATO SANITAS_CUNDINAMARCA_GIRARDOT
4,CLINICA MATERNO INFANTEL SAN LUIS SA,COLOMBIA,CESAR,AGUACHICA,CLINICA MATERNO INFANTEL SAN LUIS SA_CESAR_AGUACHICA
4,HOSPITAL LA BUENA ESPERANZA ESE,COLOMBIA,VALLE,YUMBO,HOSPITAL LA BUENA ESPERANZA ESE_VALLE_YUMBO
4,RED DE SALUD DE LADERA ESE  PS BELEN,COLOMBIA,VALLE,CALI,RED DE SALUD DE LADERA ESE  PS BELEN_VALLE_CALI
4,ESE HOSPITAL SAN CAYETANO,COLOMBIA,CALDAS,MARQUETALIA,ESE HOSPITAL SAN CAYETANO_CALDAS_MARQUETALIA
4,CLINICA MEDELLIN SA CENTRO,COLOMBIA,ANTIOQUIA,BELLO,CLINICA MEDELLIN SA CENTRO_ANTIOQUIA_BELLO
4,CENTRO MEDICO COLMEDICA MEDICINA PREPAGADA SANTA B,COLOMBIA,META,VILLAVICENCIO,CENTRO MEDICO COLMEDICA MEDICINA PREPAGADA SANTA B_META_VILLAVICENCIO
4,UNIDAD DE ATENCION PRIMARIA MORATO SANITAS,COLOMBIA,ATLANTICO,BARRANQUILLA,UNIDAD DE ATENCION PRIMARIA MORATO SANITAS_ATLANTICO_BARRANQUILLA
4,ESTUDIOS E INVERSIONES MEDICAS SA ESIMED SA,COLOMBIA,TOLIMA,IBAGUE,ESTUDIOS E INVERSIONES MEDICAS SA ESIMED SA_TOLIMA_IBAGUE
4,VIRREY SOLIS UUBC AMERICAS-PUENTE ARANDA,COLOMBIA,HUILA,GARZON,VIRREY SOLIS UUBC AMERICAS-PUENTE ARANDA_HUILA_GARZON
4,VIVA 1A IPS SA,COLOMBIA,ATLANTICO,BARRANQUILLA,VIVA 1A IPS SA_ATLANTICO_BARRANQUILLA
4,CLINICA MATERNO INFANTIL CASA DEL NIÑO LTDA,COLOMBIA,CORDOBA,TIERRALTA,CLINICA MATERNO INFANTIL CASA DEL NIÑO LTDA_CORDOBA_TIERRALTA
4,CAJA DE COMPENSACION FAMILIAR COMPENSAR,COLOMBIA,TOLIMA,MELGAR,CAJA DE COMPENSACION FAMILIAR COMPENSAR_TOLIMA_MELGAR
3,CAJA DE COMPENSACION FAMILIAR DEL VALLE IPS COMFAN,COLOMBIA,VALLE,BUGA,CAJA DE COMPENSACION FAMILIAR DEL VALLE IPS COMFAN_VALLE_BUGA
4,SINERGIA GLOBAL EN SALUD UNIDAD RECREO,COLOMBIA,ATLANTICO,BARRANQUILLA,SINERGIA GLOBAL EN SALUD UNIDAD RECREO_ATLANTICO_BARRANQUILLA
3,ESE HOSPITAL SAN VICENTE DE PAUL,COLOMBIA,RISARALDA,SANTUARIO,ESE HOSPITAL SAN VICENTE DE PAUL_RISARALDA_SANTUARIO
4,CONGREGACION DE HERMANAS DE LA CA - TEUSAQUILLO,COLOMBIA,TOLIMA,IBAGUE,CONGREGACION DE HERMANAS DE LA CA - TEUSAQUILLO_TOLIMA_IBAGUE
4,FUNDACION SANTA FE DE BOGOTA CAP UNICENTROUSAQUEN,COLOMBIA,SANTANDER,SOCORRO,FUNDACION SANTA FE DE BOGOTA CAP UNICENTROUSAQUEN_SANTANDER_SOCORRO
3,ESE HOSPITAL EMIRO QUINTERO CAÑIZAREZ,COLOMBIA,NORTE SANTANDER,ABREGO,ESE HOSPITAL EMIRO QUINTERO CAÑIZAREZ_NORTE SANTANDER_ABREGO
4,CLINICA ESIMED IBAGUE,COLOMBIA,VALLE,CALI,CLINICA ESIMED IBAGUE_VALLE_CALI
4,HOSPITAL LOCAL DEL NORTE,COLOMBIA,SANTANDER,FLORIDABLANCA,HOSPITAL LOCAL DEL NORTE_SANTANDER_FLORIDABLANCA
4,CONGREGACION DE HERMANAS DE LA CA - TEUSAQUILLO,COLOMBIA,CUNDINAMARCA,SAN JUAN DE RIO SECO,CONGREGACION DE HERMANAS DE LA CA - TEUSAQUILLO_CUNDINAMARCA_SAN JUAN DE RIO SECO
4,CLINIA MEDILASER SA,COLOMBIA,CAQUETA,EL DONCELLO,CLINIA MEDILASER SA_CAQUETA_EL DONCELLO
4,HOSPITAL MILITAR DE ORIENTE,COLOMBIA,META,VILLAVICENCIO,HOSPITAL MILITAR DE ORIENTE_META_VILLAVICENCIO
4,HOSPITAL UNIVERSITARIO DEL VALLE EVARISTO GARCIA,COLOMBIA,VALLE,CAICEDONIA,HOSPITAL UNIVERSITARIO DEL VALLE EVARISTO GARCIA_VALLE_CAICEDONIA
4,CLINICA CHAIRA LTDA,COLOMBIA,CAQUETA,CARTAGENA DEL CHAIRA,CLINICA CHAIRA LTDA_CAQUETA_CARTAGENA DEL CHAIRA
4,CLINICA COMFENALCO,COLOMBIA,VALLE,PALMIRA,CLINICA COMFENALCO_VALLE_PALMIRA
4,CENTRO MEDICO COLMEDICA MEDICINA PREPAGADA SANTA B,COLOMBIA,CUNDINAMARCA,ANAPOIMA,CENTRO MEDICO COLMEDICA MEDICINA PREPAGADA SANTA B_CUNDINAMARCA_ANAPOIMA
4,ESTUDIOS E INVERSIONES MEDICAS SA ESIMED JUAN LUIS,COLOMBIA,ANTIOQUIA,MEDELLIN,ESTUDIOS E INVERSIONES MEDICAS SA ESIMED JUAN LUIS_ANTIOQUIA_MEDELLIN
4,HOSPITAL UNIVERSITARIO DE SINCELEJO ESE,COLOMBIA,SUCRE,TOLUVIEJO,HOSPITAL UNIVERSITARIO DE SINCELEJO ESE_SUCRE_TOLUVIEJO
4,CONGREGACION DE HERMANAS DE LA CA - TEUSAQUILLO,COLOMBIA,META,VILLAVICENCIO,CONGREGACION DE HERMANAS DE LA CA - TEUSAQUILLO_META_VILLAVICENCIO
4,SERVICIOS ADOM Y CIA LTDA,COLOMBIA,HUILA,NEIVA,SERVICIOS ADOM Y CIA LTDA_HUILA_NEIVA
4,COOMEVA EPS SA,COLOMBIA,ATLANTICO,SABANALARGA,COOMEVA EPS SA_ATLANTICO_SABANALARGA
4,FUNDACION MEDICO PREVENTIVA PARA EL BIENESTAR SOCI,COLOMBIA,SANTANDER,BUCARAMANGA,FUNDACION MEDICO PREVENTIVA PARA EL BIENESTAR SOCI_SANTANDER_BUCARAMANGA
4,HOSPITAL UNIVERSITARIO HERNANDO MONCALEANO PERDOMO,COLOMBIA,HUILA,PITALITO,HOSPITAL UNIVERSITARIO HERNANDO MONCALEANO PERDOMO_HUILA_PITALITO
3,IVAN PEÑALOZA VERGEL,COLOMBIA,CASANARE,PAZ DE ARIPORO,IVAN PEÑALOZA VERGEL_CASANARE_PAZ DE ARIPORO
4,UCI DEL CARIBE,COLOMBIA,BOLIVAR,SANTA ROSA,UCI DEL CARIBE_BOLIVAR_SANTA ROSA
4,HOSPITAL UNIVERSITARIO SAN IGNACIO,COLOMBIA,ATLANTICO,BARRANQUILLA,HOSPITAL UNIVERSITARIO SAN IGNACIO_ATLANTICO_BARRANQUILLA
4,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,COLOMBIA,CASANARE,VILLANUEVA,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO_CASANARE_VILLANUEVA
4,FUNDACION ABOOD SHAIO,COLOMBIA,CUNDINAMARCA,SASAIMA,FUNDACION ABOOD SHAIO_CUNDINAMARCA_SASAIMA
4,CLINICA UNIVERSITARIA COLOMBIA-TEUSAQUILLO,COLOMBIA,CUNDINAMARCA,VIOTA,CLINICA UNIVERSITARIA COLOMBIA-TEUSAQUILLO_CUNDINAMARCA_VIOTA
4,HOSPITAL UNIVERSITARIO DE SINCELEJO ESE,COLOMBIA,SUCRE,TOLU,HOSPITAL UNIVERSITARIO DE SINCELEJO ESE_SUCRE_TOLU
4,FUNDACION CLINICA INFANTIL CLUB NOEL,COLOMBIA,VALLE,CALI,FUNDACION CLINICA INFANTIL CLUB NOEL_VALLE_CALI
4,IPS PUNTO DE SALUD SALUD SURA CL 100,COLOMBIA,HUILA,VILLAVIEJA,IPS PUNTO DE SALUD SALUD SURA CL 100_HUILA_VILLAVIEJA
4,UISALUD,COLOMBIA,SANTANDER,BUCARAMANGA,UISALUD_SANTANDER_BUCARAMANGA
4,CLINICA UNIVERSITARIA COLOMBIA-TEUSAQUILLO,COLOMBIA,CASANARE,YOPAL,CLINICA UNIVERSITARIA COLOMBIA-TEUSAQUILLO_CASANARE_YOPAL
4,CLINICA ESIMED IBAGUE,COLOMBIA,TOLIMA,ESPINAL,CLINICA ESIMED IBAGUE_TOLIMA_ESPINAL
4,CLINICA UNIVERSITARIA COLOMBIA-TEUSAQUILLO,COLOMBIA,META,VILLAVICENCIO,CLINICA UNIVERSITARIA COLOMBIA-TEUSAQUILLO_META_VILLAVICENCIO
4,ESE HOSPITAL SAN JERONIMO DE MONTERIA,COLOMBIA,ANTIOQUIA,ARBOLETES,ESE HOSPITAL SAN JERONIMO DE MONTERIA_ANTIOQUIA_ARBOLETES
4,EVALUAMOS IPS LTDA,COLOMBIA,ANTIOQUIA,NECOCLI,EVALUAMOS IPS LTDA_ANTIOQUIA_NECOCLI
4,DUSAKAWI IPS,COLOMBIA,CESAR,VALLEDUPAR,DUSAKAWI IPS_CESAR_VALLEDUPAR
4,CRUZ ROJA COLOMBIANA SECCIONAL CUNDINAMARCA Y BOGO,COLOMBIA,SANTANDER,SAN GIL,CRUZ ROJA COLOMBIANA SECCIONAL CUNDINAMARCA Y BOGO_SANTANDER_SAN GIL
4,ESE CENTRO DE SALUD SANTANA,COLOMBIA,BOYACA,SANTANA,ESE CENTRO DE SALUD SANTANA_BOYACA_SANTANA
4,CLINICA MATERNO INFANTEL SAN LUIS SA,COLOMBIA,SANTANDER,BARRANCABERMEJA,CLINICA MATERNO INFANTEL SAN LUIS SA_SANTANDER_BARRANCABERMEJA
4,CLINICA LOS NOGALES SAS,COLOMBIA,CUNDINAMARCA,GIRARDOT,CLINICA LOS NOGALES SAS_CUNDINAMARCA_GIRARDOT
4,LUIS FERNANDO DUQUE JARAMILLO,COLOMBIA,RISARALDA,PEREIRA,LUIS FERNANDO DUQUE JARAMILLO_RISARALDA_PEREIRA
4,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,COLOMBIA,AMAZONAS,LETICIA,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO_AMAZONAS_LETICIA
3,ESTUDIOS E INVERSIONES MEDICAS SA ESIMED SA- CAF,COLOMBIA,RISARALDA,PEREIRA,ESTUDIOS E INVERSIONES MEDICAS SA ESIMED SA- CAF_RISARALDA_PEREIRA
3,IPS CAFI BELLO,COLOMBIA,ANTIOQUIA,BELLO,IPS CAFI BELLO_ANTIOQUIA_BELLO
4,SERVICIOS ADOM Y CIA LTDA,COLOMBIA,CUNDINAMARCA,RAFAEL REYES (APULO),SERVICIOS ADOM Y CIA LTDA_CUNDINAMARCA_RAFAEL REYES (APULO)
4,HOSPITAL DPTAL TOMAS URIBE URIBE,COLOMBIA,VALLE,PALMIRA,HOSPITAL DPTAL TOMAS URIBE URIBE_VALLE_PALMIRA
4,ALIANZA DIAGNOSTICA,COLOMBIA,SANTANDER,FLORIDABLANCA,ALIANZA DIAGNOSTICA_SANTANDER_FLORIDABLANCA
4,CLINICA DE LA MUJER SAS,COLOMBIA,BOLIVAR,CARTAGENA,CLINICA DE LA MUJER SAS_BOLIVAR_CARTAGENA
4,CLINICA GENERAL DEL NORTE,COLOMBIA,MAGDALENA,EL BANCO,CLINICA GENERAL DEL NORTE_MAGDALENA_EL BANCO
4,ESE HOSPITAL MUNICIPAL SAN ANTONIO,COLOMBIA,HUILA,TIMANA,ESE HOSPITAL MUNICIPAL SAN ANTONIO_HUILA_TIMANA
4,CLINICA PALMA REAL,COLOMBIA,VALLE,EL CERRITO,CLINICA PALMA REAL_VALLE_EL CERRITO
4,SINERGIA GLOBAL EN SALUD SAS,COLOMBIA,SANTANDER,BUCARAMANGA,SINERGIA GLOBAL EN SALUD SAS_SANTANDER_BUCARAMANGA
4,HOSPITAL SAN FRANCISCO ESE,COLOMBIA,TOLIMA,IBAGUE,HOSPITAL SAN FRANCISCO ESE_TOLIMA_IBAGUE
4,SERSALUD SA,COLOMBIA,VALLE,CALI,SERSALUD SA_VALLE_CALI
4,UNIDAD DE ATENCION PRIMARIA MORATO SANITAS,COLOMBIA,TOLIMA,IBAGUE,UNIDAD DE ATENCION PRIMARIA MORATO SANITAS_TOLIMA_IBAGUE
4,CLINICA ESIMED CAÑAVERAL,COLOMBIA,SANTANDER,MATANZA,CLINICA ESIMED CAÑAVERAL_SANTANDER_MATANZA
4,IPS IP THE WALA,COLOMBIA,TOLIMA,SAN ANTONIO,IPS IP THE WALA_TOLIMA_SAN ANTONIO
4,CLINICA ESIMED IBAGUE,COLOMBIA,CALDAS,LA DORADA,CLINICA ESIMED IBAGUE_CALDAS_LA DORADA
3,HOSPITAL DEPARTAMENTAL DE GRANADA ESE,COLOMBIA,META,BARRANCA DE UPIA,HOSPITAL DEPARTAMENTAL DE GRANADA ESE_META_BARRANCA DE UPIA
4,CLINICA INTEGRAL DE EMERGENCIAS LAURA DANIELA,COLOMBIA,CESAR,VALLEDUPAR,CLINICA INTEGRAL DE EMERGENCIAS LAURA DANIELA_CESAR_VALLEDUPAR
4,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,COLOMBIA,NORTE SANTANDER,CUCUTA,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA_NORTE SANTANDER_CUCUTA
4,ASISTIR SALUD LTDA FONTIBON,COLOMBIA,CUNDINAMARCA,LA MESA,ASISTIR SALUD LTDA FONTIBON_CUNDINAMARCA_LA MESA
3,ESE HOSPITAL UNIVERSITARIO DE SANTANDER,COLOMBIA,SANTANDER,BUCARAMANGA,ESE HOSPITAL UNIVERSITARIO DE SANTANDER_SANTANDER_BUCARAMANGA
4,SECRETARIA DE SALUD PUBLICA DE CALI,COLOMBIA,VALLE,CALI,SECRETARIA DE SALUD PUBLICA DE CALI_VALLE_CALI
4,CENTRO DE SALUD SAN ANTONIO DE GETUCHA,COLOMBIA,CAQUETA,MILAN,CENTRO DE SALUD SAN ANTONIO DE GETUCHA_CAQUETA_MILAN
4,HOSPITAL PABLO TOBON URIBE,COLOMBIA,ANTIOQUIA,MEDELLIN,HOSPITAL PABLO TOBON URIBE_ANTIOQUIA_MEDELLIN
4,CLINICA UNIVERSITARIA COLOMBIA-TEUSAQUILLO,COLOMBIA,ATLANTICO,BARRANQUILLA,CLINICA UNIVERSITARIA COLOMBIA-TEUSAQUILLO_ATLANTICO_BARRANQUILLA
4,ESE HOSPITAL SAGRADO CORAZON DE JESUS,COLOMBIA,PUTUMAYO,VALLE DEL GUAMUEZ,ESE HOSPITAL SAGRADO CORAZON DE JESUS_PUTUMAYO_VALLE DEL GUAMUEZ
4,OINSAMED SAS CLINICA MISERICORDIA INTERNACIONAL,COLOMBIA,ATLANTICO,SOLEDAD,OINSAMED SAS CLINICA MISERICORDIA INTERNACIONAL_ATLANTICO_SOLEDAD
4,FUNDACION SANTA FE DE BOGOTA CAP UNICENTROUSAQUEN,COLOMBIA,QUINDIO,LA TEBAIDA,FUNDACION SANTA FE DE BOGOTA CAP UNICENTROUSAQUEN_QUINDIO_LA TEBAIDA
4,COMANDO AEREO DE COMBATE NO 4,COLOMBIA,TOLIMA,MELGAR,COMANDO AEREO DE COMBATE NO 4_TOLIMA_MELGAR
4,EPS SANITAS UAP ASUNCION PUENTE ARANDA,COLOMBIA,CUNDINAMARCA,CACHIPAY,EPS SANITAS UAP ASUNCION PUENTE ARANDA_CUNDINAMARCA_CACHIPAY
4,HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,COLOMBIA,CUNDINAMARCA,GIRARDOT,HOSPITAL SAN VICENTE DE PAUL DE NEMOCON_CUNDINAMARCA_GIRARDOT
4,CLINICA ANTIOQUIA SEDE NORTE,COLOMBIA,ANTIOQUIA,MEDELLIN,CLINICA ANTIOQUIA SEDE NORTE_ANTIOQUIA_MEDELLIN
4,ESE HOSPITAL ALCIDES JIMENEZ,COLOMBIA,PUTUMAYO,PUERTO CAICEDO,ESE HOSPITAL ALCIDES JIMENEZ_PUTUMAYO_PUERTO CAICEDO
4,ESE HOSPITAL LOCAL YOTOCO,COLOMBIA,VALLE,YOTOCO,ESE HOSPITAL LOCAL YOTOCO_VALLE_YOTOCO
4,SERVICIOS ADOM Y CIA LTDA,COLOMBIA,MAGDALENA,SANTA MARTHA,SERVICIOS ADOM Y CIA LTDA_MAGDALENA_SANTA MARTHA
4,ESTUDIOS E INVERSIONES MEDICAS S A - ESIMED S A,COLOMBIA,TOLIMA,CARMEN DE APICALA,ESTUDIOS E INVERSIONES MEDICAS S A - ESIMED S A_TOLIMA_CARMEN DE APICALA
4,CLINICA GENERAL DEL NORTE,COLOMBIA,CESAR,BECERRIL,CLINICA GENERAL DEL NORTE_CESAR_BECERRIL
4,HOSPITAL DEPARTAMENTAL DE GRANADA ESE,COLOMBIA,META,VISTAHERMOSA,HOSPITAL DEPARTAMENTAL DE GRANADA ESE_META_VISTAHERMOSA
4,IPS PUNTO DE SALUD SALUD SURA CL 100,COLOMBIA,VALLE,CALI,IPS PUNTO DE SALUD SALUD SURA CL 100_VALLE_CALI
4,ESE CLÍNICA GUANE Y SU RED INTERAL DE SALUD,COLOMBIA,SANTANDER,FLORIDABLANCA,ESE CLÍNICA GUANE Y SU RED INTERAL DE SALUD_SANTANDER_FLORIDABLANCA
4,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,COLOMBIA,ANTIOQUIA,BELLO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL_ANTIOQUIA_BELLO
4,IPS SURA CORDOBA,COLOMBIA,ANTIOQUIA,MEDELLIN,IPS SURA CORDOBA_ANTIOQUIA_MEDELLIN
4,VISIONAMOS SALUD,COLOMBIA,CASANARE,YOPAL,VISIONAMOS SALUD_CASANARE_YOPAL
4,RAFAEL REYES APULO CENTRO DE SALUD,COLOMBIA,CUNDINAMARCA,RAFAEL REYES (APULO),RAFAEL REYES APULO CENTRO DE SALUD_CUNDINAMARCA_RAFAEL REYES (APULO)
4,COMUNIDAD DE HERMANAS DOMINICAS DE LA PRESENTACION,COLOMBIA,ANTIOQUIA,MEDELLIN,COMUNIDAD DE HERMANAS DOMINICAS DE LA PRESENTACION_ANTIOQUIA_MEDELLIN
4,CLINIA MEDILASER SA,COLOMBIA,PUTUMAYO,PUERTO GUZMAN,CLINIA MEDILASER SA_PUTUMAYO_PUERTO GUZMAN
4,CAJA DE COMPENSACION FAMILIAR -PITALITO,COLOMBIA,HUILA,PITALITO,CAJA DE COMPENSACION FAMILIAR -PITALITO_HUILA_PITALITO
4,BATALLON DE ASPC NO 6 FRANCISCO ANTONIO ZEA,COLOMBIA,TOLIMA,IBAGUE,BATALLON DE ASPC NO 6 FRANCISCO ANTONIO ZEA_TOLIMA_IBAGUE
4,UAB VARSOVIA SALUDTOTAL,COLOMBIA,TOLIMA,IBAGUE,UAB VARSOVIA SALUDTOTAL_TOLIMA_IBAGUE
4,HOSPITAL FEDERICO LLERAS ACOSTA ESE SEDE LA FRANC,COLOMBIA,TOLIMA,SAN ANTONIO,HOSPITAL FEDERICO LLERAS ACOSTA ESE SEDE LA FRANC_TOLIMA_SAN ANTONIO
4,HOSPITAL SAN ROQUE E.S.E. DE GUACARI,COLOMBIA,VALLE,GUACARI,HOSPITAL SAN ROQUE E.S.E. DE GUACARI_VALLE_GUACARI
4,SANAMEDIC SAS,COLOMBIA,NORTE SANTANDER,CUCUTA,SANAMEDIC SAS_NORTE SANTANDER_CUCUTA
4,CAJA DE COMPENSACION FAMILIAR COMPENSAR - FONTIBON,COLOMBIA,CALDAS,LA DORADA,CAJA DE COMPENSACION FAMILIAR COMPENSAR - FONTIBON_CALDAS_LA DORADA
4,UNIDAD INTEGRAL EN SALUD BARRANQUILLA,COLOMBIA,ATLANTICO,BARRANQUILLA,UNIDAD INTEGRAL EN SALUD BARRANQUILLA_ATLANTICO_BARRANQUILLA
4,CLINICA SANTA MARIA SAS,COLOMBIA,SUCRE,PALMITO,CLINICA SANTA MARIA SAS_SUCRE_PALMITO
4,CLINICA DE MARLY SA,COLOMBIA,CUNDINAMARCA,EL COLEGIO,CLINICA DE MARLY SA_CUNDINAMARCA_EL COLEGIO
4,FUNDACION OFTALMOLOGICA DE SDER FOSCAL,COLOMBIA,NORTE SANTANDER,LA ESPERANZA,FUNDACION OFTALMOLOGICA DE SDER FOSCAL_NORTE SANTANDER_LA ESPERANZA
3,CLINICA LOS NOGALES,COLOMBIA,TOLIMA,IBAGUE,CLINICA LOS NOGALES_TOLIMA_IBAGUE
4,CLINICA UNIVERSITARIA COLOMBIA-TEUSAQUILLO,COLOMBIA,CUNDINAMARCA,RICAURTE,CLINICA UNIVERSITARIA COLOMBIA-TEUSAQUILLO_CUNDINAMARCA_RICAURTE
4,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,COLOMBIA,ANTIOQUIA,SABANALARGA,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL_ANTIOQUIA_SABANALARGA
4,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,COLOMBIA,META,MESETAS,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO_META_MESETAS
4,IPS INTERCONSULTAS LTDA,COLOMBIA,CALDAS,PALESTINA,IPS INTERCONSULTAS LTDA_CALDAS_PALESTINA
4,CONGREGACION DE HERMANAS DE LA CA - TEUSAQUILLO,COLOMBIA,CASANARE,YOPAL,CONGREGACION DE HERMANAS DE LA CA - TEUSAQUILLO_CASANARE_YOPAL
4,CLINICA GENERAL DEL NORTE,COLOMBIA,ATLANTICO,SANTA LUCIA,CLINICA GENERAL DEL NORTE_ATLANTICO_SANTA LUCIA
4,IPS PUNTO DE SALUD SALUD SURA CL 100,COLOMBIA,SANTANDER,BARBOSA,IPS PUNTO DE SALUD SALUD SURA CL 100_SANTANDER_BARBOSA
4,UNIDAD DE PREVENCION CLINICA PEREIRA,COLOMBIA,RISARALDA,PEREIRA,UNIDAD DE PREVENCION CLINICA PEREIRA_RISARALDA_PEREIRA
4,CLINICA MATERNO INFANTIL CASA DEL NIÑO LTDA,COLOMBIA,CORDOBA,MONTERIA,CLINICA MATERNO INFANTIL CASA DEL NIÑO LTDA_CORDOBA_MONTERIA
4,ESTUDIOS E INVERSIONES MEDICAS SA - ESIMED SA,COLOMBIA,VALLE,JAMUNDI,ESTUDIOS E INVERSIONES MEDICAS SA - ESIMED SA_VALLE_JAMUNDI
4,CLINICA LOS NOGALES SAS,COLOMBIA,SANTANDER,LEBRIJA,CLINICA LOS NOGALES SAS_SANTANDER_LEBRIJA
4,ESE HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PADUA,COLOMBIA,HUILA,LA PLATA,ESE HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PADUA_HUILA_LA PLATA
4,IPS PUNTO DE SALUD SALUD SURA CL 100,COLOMBIA,SUCRE,COROZAL,IPS PUNTO DE SALUD SALUD SURA CL 100_SUCRE_COROZAL
4,HOSPITAL LOCAL DEL NORTE,COLOMBIA,SANTANDER,BUCARAMANGA,HOSPITAL LOCAL DEL NORTE_SANTANDER_BUCARAMANGA
4,HOSPITAL MILITAR CENTRAL CHAPINERO,COLOMBIA,CASANARE,YOPAL,HOSPITAL MILITAR CENTRAL CHAPINERO_CASANARE_YOPAL
4,CLINICA SAN FRANCISCO SA,COLOMBIA,VALLE,TULUA,CLINICA SAN FRANCISCO SA_VALLE_TULUA
3,HOSPITAL SAN JUAN DE DIOS CALI,COLOMBIA,VALLE,CALI,HOSPITAL SAN JUAN DE DIOS CALI_VALLE_CALI
4,ESE HOSPITAL SAN JUAN DE DIOS,COLOMBIA,SANTANDER,PIEDECUESTA,ESE HOSPITAL SAN JUAN DE DIOS_SANTANDER_PIEDECUESTA
4,EMPRESA SOCIAL DEL ESTADO -CASTILLO,COLOMBIA,SANTANDER,BARRANCABERMEJA,EMPRESA SOCIAL DEL ESTADO -CASTILLO_SANTANDER_BARRANCABERMEJA
