Estado_final_de_caso,Nom_upgd,Pais_ocurrencia,Departamento_ocurrencia,Municipio_ocurrencia,idx
4,FUNDACION OFTALMOLOGICA DE SDER FOSCAL SEDE 36,COLOMBIA,SANTANDER,BUCARAMANGA,FUNDACION OFTALMOLOGICA DE SDER FOSCAL SEDE 36_SANTANDER_BUCARAMANGA
4,CLINICA COLSUBSIDIO CIUDAD ROMA-KENNEDY,COLOMBIA,TOLIMA,ORTEGA,CLINICA COLSUBSIDIO CIUDAD ROMA-KENNEDY_TOLIMA_ORTEGA
4,CORPORACION DE SERVICIOS MEDICOS INTERNACIONALES T,COLOMBIA,VALLE,ROLDANILLO,CORPORACION DE SERVICIOS MEDICOS INTERNACIONALES T_VALLE_ROLDANILLO
4,FUNDACION OFTALMOLOGICA DE SDER FOSCAL,COLOMBIA,SANTANDER,RIONEGRO,FUNDACION OFTALMOLOGICA DE SDER FOSCAL_SANTANDER_RIONEGRO
4,ESE HOSPITAL SAN JUAN DE DIOS,COLOMBIA,HUILA,GARZON,ESE HOSPITAL SAN JUAN DE DIOS_HUILA_GARZON
4,ESE HOSPITAL SAN RAFAEL DE TUNJA,COLOMBIA,TOLIMA,MELGAR,ESE HOSPITAL SAN RAFAEL DE TUNJA_TOLIMA_MELGAR
4,UNIDAD DE SERVICIOS DE SALUD EL CARMEN - MATERNO I,COLOMBIA,CUNDINAMARCA,LA PALMA,UNIDAD DE SERVICIOS DE SALUD EL CARMEN - MATERNO I_CUNDINAMARCA_LA PALMA
4,CORPORACION CLINICA UNIVERSIDAD COOPERATIVA DE COL,COLOMBIA,CUNDINAMARCA,GUAYABETAL,CORPORACION CLINICA UNIVERSIDAD COOPERATIVA DE COL_CUNDINAMARCA_GUAYABETAL
4,CLINICA COLSUBSIDIO CIUDAD ROMA-KENNEDY,COLOMBIA,SANTANDER,BUCARAMANGA,CLINICA COLSUBSIDIO CIUDAD ROMA-KENNEDY_SANTANDER_BUCARAMANGA
4,ESE MARIA AUXILIADORA DE GARZON,COLOMBIA,HUILA,ALTAMIRA,ESE MARIA AUXILIADORA DE GARZON_HUILA_ALTAMIRA
3,HOSPITAL UNIVERSITARIO FUNDACION SANTA FE - USAQU,COLOMBIA,CUNDINAMARCA,ARBELAEZ,HOSPITAL UNIVERSITARIO FUNDACION SANTA FE - USAQU_CUNDINAMARCA_ARBELAEZ
4,CLINICA SAN JOSE DE CUCUTA SA,COLOMBIA,CESAR,VALLEDUPAR,CLINICA SAN JOSE DE CUCUTA SA_CESAR_VALLEDUPAR
4,VIRREY SOLIS IPS CL 98 - B UNIDOS,COLOMBIA,AMAZONAS,LETICIA,VIRREY SOLIS IPS CL 98 - B UNIDOS_AMAZONAS_LETICIA
4,CLINICA JUAN N CORPAS LTDA,COLOMBIA,CUNDINAMARCA,VILLETA,CLINICA JUAN N CORPAS LTDA_CUNDINAMARCA_VILLETA
4,HOSPITAL UNIVERSITARIO SAN JORGE DE PEREIRA,COLOMBIA,CHOCO,QUIBDO,HOSPITAL UNIVERSITARIO SAN JORGE DE PEREIRA_CHOCO_QUIBDO
4,COLOMBIANA DE SALUD SA,COLOMBIA,CASANARE,YOPAL,COLOMBIANA DE SALUD SA_CASANARE_YOPAL
4,VIRREY SOLIS IPS - FONTIBON,COLOMBIA,CUNDINAMARCA,VILLETA,VIRREY SOLIS IPS - FONTIBON_CUNDINAMARCA_VILLETA
4,IPS INTERCONSULTAS LTDA,COLOMBIA,TOLIMA,ESPINAL,IPS INTERCONSULTAS LTDA_TOLIMA_ESPINAL
4,CLINICA SOMA,COLOMBIA,ANTIOQUIA,ANTIOQUIA,CLINICA SOMA_ANTIOQUIA_ANTIOQUIA
4,CRUZ ROJA COLOMBIANA SCB SEDE NORTE - USAQUEN,COLOMBIA,ATLANTICO,BARANOA,CRUZ ROJA COLOMBIANA SCB SEDE NORTE - USAQUEN_ATLANTICO_BARANOA
4,UNIVERSIDAD PONTIFICIA BOLIVARIANA,COLOMBIA,ANTIOQUIA,VEGACHI,UNIVERSIDAD PONTIFICIA BOLIVARIANA_ANTIOQUIA_VEGACHI
4,SERVICIOS ESPECIALES DE SALUD,COLOMBIA,CALDAS,VITERBO,SERVICIOS ESPECIALES DE SALUD_CALDAS_VITERBO
3,ESE METROSALUD UNIDAD HOSPITALARIA CASTILLA,COLOMBIA,ANTIOQUIA,MEDELLIN,ESE METROSALUD UNIDAD HOSPITALARIA CASTILLA_ANTIOQUIA_MEDELLIN
4,CLINICA MATERNO INFANTEL SAN LUIS SA,COLOMBIA,CESAR,SAN ALBERTO,CLINICA MATERNO INFANTEL SAN LUIS SA_CESAR_SAN ALBERTO
4,HOSPITAL CARDIOVASCULAR DEL NIÑO DE CUNDINAMARCA,COLOMBIA,HUILA,NEIVA,HOSPITAL CARDIOVASCULAR DEL NIÑO DE CUNDINAMARCA_HUILA_NEIVA
4,ESE HOSPITAL SAN ANTONIO DEL TEQUENDAMA,COLOMBIA,CUNDINAMARCA,SAN ANTONIO DE TEQUENDAMA,ESE HOSPITAL SAN ANTONIO DEL TEQUENDAMA_CUNDINAMARCA_SAN ANTONIO DE TEQUENDAMA
4,CLINICA FUNDADORES,COLOMBIA,BOYACA,MONIQUIRA,CLINICA FUNDADORES_BOYACA_MONIQUIRA
4,CONGREGACION DE DOMINICAS DE SANTA CATALINA DE SEN,COLOMBIA,TOLIMA,SALDAÑA,CONGREGACION DE DOMINICAS DE SANTA CATALINA DE SEN_TOLIMA_SALDAÑA
3,IPS UNIDAD MEDICA EL BOSQUE SAS,COLOMBIA,SUCRE,SINCELEJO,IPS UNIDAD MEDICA EL BOSQUE SAS_SUCRE_SINCELEJO
4,CLINICA UNIVERSITARIA COLOMBIA-TEUSAQUILLO,COLOMBIA,SANTANDER,BARRANCABERMEJA,CLINICA UNIVERSITARIA COLOMBIA-TEUSAQUILLO_SANTANDER_BARRANCABERMEJA
4,CLINICA DEL OCCIDENTE S A -KENNEDY,COLOMBIA,CASANARE,* CASANARE. MUNICIPIO DESCONOCIDO,CLINICA DEL OCCIDENTE S A -KENNEDY_CASANARE_* CASANARE. MUNICIPIO DESCONOCIDO
4,COLOMBIANA DE SALUD SA,COLOMBIA,CASANARE,AGUAZUL,COLOMBIANA DE SALUD SA_CASANARE_AGUAZUL
4,UNISALUD UNIDAD DE SERVICIOS DE SALUD UNIVERSIDAD,COLOMBIA,CUNDINAMARCA,TOCAIMA,UNISALUD UNIDAD DE SERVICIOS DE SALUD UNIVERSIDAD_CUNDINAMARCA_TOCAIMA
4,POLICLINICO EJESALUD SAS,COLOMBIA,TOLIMA,* TOLIMA. MUNICIPIO DESCONOCIDO,POLICLINICO EJESALUD SAS_TOLIMA_* TOLIMA. MUNICIPIO DESCONOCIDO
4,FUNDACION HOSPITAL INFANTIL UNIVERSITARIO DE SAN,COLOMBIA,CUNDINAMARCA,QUEBRADANEGRA,FUNDACION HOSPITAL INFANTIL UNIVERSITARIO DE SAN_CUNDINAMARCA_QUEBRADANEGRA
4,ESE HOSPITAL SAN ANTONIO DE SOATA,COLOMBIA,BOYACA,BOAVITA,ESE HOSPITAL SAN ANTONIO DE SOATA_BOYACA_BOAVITA
4,SOCIEDAD DE CIRUGIA DE BOGOTA HOSPITAL DE SAN JOSE,COLOMBIA,CUNDINAMARCA,FUSAGASUGA,SOCIEDAD DE CIRUGIA DE BOGOTA HOSPITAL DE SAN JOSE_CUNDINAMARCA_FUSAGASUGA
4,COOMEVA IPS,COLOMBIA,ATLANTICO,BARRANQUILLA,COOMEVA IPS_ATLANTICO_BARRANQUILLA
4,CLINICA SANTA GRACIA DUMIAN MEDICAL SAS,COLOMBIA,CAUCA,SANTANDER DE QUILICHAO,CLINICA SANTA GRACIA DUMIAN MEDICAL SAS_CAUCA_SANTANDER DE QUILICHAO
3,IPS SURA CHAPINERO 2,COLOMBIA,TOLIMA,ORTEGA,IPS SURA CHAPINERO 2_TOLIMA_ORTEGA
4,CLINISANITAS COLINA CAMPESTRE,COLOMBIA,VALLE,CALI,CLINISANITAS COLINA CAMPESTRE_VALLE_CALI
4,CORVESALUD LIMITADA,COLOMBIA,TOLIMA,* TOLIMA. MUNICIPIO DESCONOCIDO,CORVESALUD LIMITADA_TOLIMA_* TOLIMA. MUNICIPIO DESCONOCIDO
3,ESE HOSPITAL MARCO FIDEL SUAREZ,COLOMBIA,ANTIOQUIA,SANTO DOMINGO,ESE HOSPITAL MARCO FIDEL SUAREZ_ANTIOQUIA_SANTO DOMINGO
4,CAJA DE COMPENSACION FAMILIAR COMPENSAR,COLOMBIA,TOLIMA,GUAMO,CAJA DE COMPENSACION FAMILIAR COMPENSAR_TOLIMA_GUAMO
4,BRIGADA CONTRA EL NARCOTRÁFICO,COLOMBIA,CAQUETA,FLORENCIA,BRIGADA CONTRA EL NARCOTRÁFICO_CAQUETA_FLORENCIA
4,PUNTO DE SALUD RIONEGRO,COLOMBIA,BOLIVAR,CARTAGENA,PUNTO DE SALUD RIONEGRO_BOLIVAR_CARTAGENA
4,ESE HOSPITAL MARIA INMACULADA,COLOMBIA,CAQUETA,SOLANO,ESE HOSPITAL MARIA INMACULADA_CAQUETA_SOLANO
4,VIRREY SOLIS IPS - FONTIBON,COLOMBIA,META,PUERTO GAITAN,VIRREY SOLIS IPS - FONTIBON_META_PUERTO GAITAN
4,HOSPITAL UNIVERSITARIO SAN IGNACIO,COLOMBIA,MAGDALENA,EL BANCO,HOSPITAL UNIVERSITARIO SAN IGNACIO_MAGDALENA_EL BANCO
4,PREMISALUD IPS QUINTA PAREDES,COLOMBIA,SANTANDER,BUCARAMANGA,PREMISALUD IPS QUINTA PAREDES_SANTANDER_BUCARAMANGA
4,VIVA 1A IPS SEDE MARLY,COLOMBIA,NORTE SANTANDER,OCAÑA,VIVA 1A IPS SEDE MARLY_NORTE SANTANDER_OCAÑA
4,IPS ASMEDAN SAS,COLOMBIA,CUNDINAMARCA,LA MESA,IPS ASMEDAN SAS_CUNDINAMARCA_LA MESA
4,CENTROS HOSPITALARIOS DEL CARIBE SAS,COLOMBIA,MAGDALENA,SANTA MARTHA,CENTROS HOSPITALARIOS DEL CARIBE SAS_MAGDALENA_SANTA MARTHA
4,EMERGENCIA MEDICA INTEGRAL EMI SA,COLOMBIA,ANTIOQUIA,ENVIGADO,EMERGENCIA MEDICA INTEGRAL EMI SA_ANTIOQUIA_ENVIGADO
4,ESTUDIOS E INVERSIONES MEDICAS S A - ESIMED S A,COLOMBIA,VALLE,TULUA,ESTUDIOS E INVERSIONES MEDICAS S A - ESIMED S A_VALLE_TULUA
4,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,COLOMBIA,ANTIOQUIA,ENVIGADO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL_ANTIOQUIA_ENVIGADO
4,IPS PUNTO DE SALUD SALUD SURA CL 100,COLOMBIA,SAN ANDRES,SAN ANDRES,IPS PUNTO DE SALUD SALUD SURA CL 100_SAN ANDRES_SAN ANDRES
3,ESE HOSPITAL MARCO FIDEL SUAREZ,COLOMBIA,ANTIOQUIA,CARACOLI,ESE HOSPITAL MARCO FIDEL SUAREZ_ANTIOQUIA_CARACOLI
4,CLINICA COLSUBSIDIO CIUDAD ROMA-KENNEDY,COLOMBIA,CASANARE,YOPAL,CLINICA COLSUBSIDIO CIUDAD ROMA-KENNEDY_CASANARE_YOPAL
3,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,COLOMBIA,ANTIOQUIA,BELLO,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL_ANTIOQUIA_BELLO
4,IDIME SA IPS DOSQUEBRADAS,COLOMBIA,RISARALDA,PEREIRA,IDIME SA IPS DOSQUEBRADAS_RISARALDA_PEREIRA
4,CLINICA COLSUBSIDIO CIUDAD ROMA-KENNEDY,COLOMBIA,CUNDINAMARCA,GUAYABETAL,CLINICA COLSUBSIDIO CIUDAD ROMA-KENNEDY_CUNDINAMARCA_GUAYABETAL
4,CENTRO DE SALUD GUASCA,COLOMBIA,CALDAS,LA DORADA,CENTRO DE SALUD GUASCA_CALDAS_LA DORADA
4,SANIDAD POLICIA,COLOMBIA,VALLE,SEVILLA,SANIDAD POLICIA_VALLE_SEVILLA
4,BATALLÓN DE DEFENSA ANTIAÉREA NO 2 NUEVA GRANADA,COLOMBIA,SANTANDER,BARRANCABERMEJA,BATALLÓN DE DEFENSA ANTIAÉREA NO 2 NUEVA GRANADA_SANTANDER_BARRANCABERMEJA
4,CORVESALUD LTDA - FONTIBON,COLOMBIA,CUNDINAMARCA,SUPATA,CORVESALUD LTDA - FONTIBON_CUNDINAMARCA_SUPATA
4,HOSPITAL LOCAL DEL NORTE,COLOMBIA,SANTANDER,FLORIDABLANCA,HOSPITAL LOCAL DEL NORTE_SANTANDER_FLORIDABLANCA
4,HOSPITAL GUACHUCAL ESE,COLOMBIA,VALLE,BUENAVENTURA,HOSPITAL GUACHUCAL ESE_VALLE_BUENAVENTURA
4,CLINICA MEDELLIN SA POBLADO,COLOMBIA,SAN ANDRES,* SAN ANDRES Y PROV. MUNICIPIO DESCONOCIDO,CLINICA MEDELLIN SA POBLADO_SAN ANDRES_* SAN ANDRES Y PROV. MUNICIPIO DESCONOCIDO
3,CORPORACION IPS SALUDCOOP CJEML,COLOMBIA,ATLANTICO,MALAMBO,CORPORACION IPS SALUDCOOP CJEML_ATLANTICO_MALAMBO
4,EMPRESAS PUBLICAS DE MEDELLIN UNIDAD SERVICIO,COLOMBIA,SUCRE,TOLU,EMPRESAS PUBLICAS DE MEDELLIN UNIDAD SERVICIO_SUCRE_TOLU
4,EPS SANITAS UNIDAD DE URGENCIAS PUENTE ARANDA,COLOMBIA,CAUCA,LA VEGA,EPS SANITAS UNIDAD DE URGENCIAS PUENTE ARANDA_CAUCA_LA VEGA
4,CLINISANITAS COLINA CAMPESTRE,COLOMBIA,CUNDINAMARCA,ARBELAEZ,CLINISANITAS COLINA CAMPESTRE_CUNDINAMARCA_ARBELAEZ
3,LABORATORIO DEPARTAMENTAL DE SALUD PUBLICA LDSP,COLOMBIA,META,PUERTO CONCORDIA,LABORATORIO DEPARTAMENTAL DE SALUD PUBLICA LDSP_META_PUERTO CONCORDIA
4,EPS SANITAS CENTRO MEDICO TEUSAQUILLO,COLOMBIA,CUNDINAMARCA,GIRARDOT,EPS SANITAS CENTRO MEDICO TEUSAQUILLO_CUNDINAMARCA_GIRARDOT
4,UNIDAD DE ATENCION PRIMARIA BUCARAMANGA,COLOMBIA,SANTANDER,SAN VICENTE DE CHUCURI,UNIDAD DE ATENCION PRIMARIA BUCARAMANGA_SANTANDER_SAN VICENTE DE CHUCURI
4,IPS PUNTO DE SALUD SALUD SURA CL 100,COLOMBIA,META,ACACIAS,IPS PUNTO DE SALUD SALUD SURA CL 100_META_ACACIAS
4,INSTITUTO DE ORTOPEDIA INFANTIL ROOSEVELT,COLOMBIA,CASANARE,TAURAMENA,INSTITUTO DE ORTOPEDIA INFANTIL ROOSEVELT_CASANARE_TAURAMENA
4,JAVESALUD SANTA BEATRIZ - USAQUEN,COLOMBIA,CUNDINAMARCA,LA VEGA,JAVESALUD SANTA BEATRIZ - USAQUEN_CUNDINAMARCA_LA VEGA
4,HOSPITAL UNIVERSITARIO SAN IGNACIO,COLOMBIA,BOLIVAR,CARTAGENA,HOSPITAL UNIVERSITARIO SAN IGNACIO_BOLIVAR_CARTAGENA
4,CENTRO DE SALUD SUR ORIENTE,COLOMBIA,CAUCA,POPAYAN,CENTRO DE SALUD SUR ORIENTE_CAUCA_POPAYAN
3,ESE HOSPITAL SAN JOSE,COLOMBIA,CALDAS,AGUADAS,ESE HOSPITAL SAN JOSE_CALDAS_AGUADAS
4,CENTRO DE ATENCION Y DIAGNOSTICO DE ENFERMEDADES I,COLOMBIA,SANTANDER,BUCARAMANGA,CENTRO DE ATENCION Y DIAGNOSTICO DE ENFERMEDADES I_SANTANDER_BUCARAMANGA
4,ADMINISTRADORA COUNTRY SA,COLOMBIA,CUNDINAMARCA,LA VEGA,ADMINISTRADORA COUNTRY SA_CUNDINAMARCA_LA VEGA
4,COMUNIDAD DE HERMANAS DOMINICAS DE LA PRESENTACION,COLOMBIA,ANTIOQUIA,PUERTO BERRIO,COMUNIDAD DE HERMANAS DOMINICAS DE LA PRESENTACION_ANTIOQUIA_PUERTO BERRIO
3,CLINICA DE URABA SA,COLOMBIA,ANTIOQUIA,APARTADO,CLINICA DE URABA SA_ANTIOQUIA_APARTADO
3,HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,COLOMBIA,TOLIMA,ESPINAL,HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO_TOLIMA_ESPINAL
4,ESE HOSPITAL FELIPE SUAREZ,COLOMBIA,CALDAS,CHINCHINA,ESE HOSPITAL FELIPE SUAREZ_CALDAS_CHINCHINA
4,ESTUDIOS E INVERSIONES MEDICAS SA ESIMED SA- CAF,COLOMBIA,RISARALDA,SANTA ROSA DE CABAL,ESTUDIOS E INVERSIONES MEDICAS SA ESIMED SA- CAF_RISARALDA_SANTA ROSA DE CABAL
4,ECOPETROL SA - DEPARTAMENTO DE SALUD DEL MAGDALEN,COLOMBIA,SANTANDER,SABANA DE TORRES,ECOPETROL SA - DEPARTAMENTO DE SALUD DEL MAGDALEN_SANTANDER_SABANA DE TORRES
3,HOSPITAL MILITAR CENTRAL CHAPINERO,COLOMBIA,META,SAN JUAN DE ARAMA,HOSPITAL MILITAR CENTRAL CHAPINERO_META_SAN JUAN DE ARAMA
4,ESE HOSPITAL SANTA ROSA DE TENJO,COLOMBIA,CHOCO,RIOSUCIO,ESE HOSPITAL SANTA ROSA DE TENJO_CHOCO_RIOSUCIO
3,PILAR CECILIA MONTOYA RODRIGUEZ,COLOMBIA,TOLIMA,IBAGUE,PILAR CECILIA MONTOYA RODRIGUEZ_TOLIMA_IBAGUE
4,EPS SANITAS SA UAP - USAQUEN,COLOMBIA,MAGDALENA,EL BANCO,EPS SANITAS SA UAP - USAQUEN_MAGDALENA_EL BANCO
4,ESE HOSPITAL UNIVERSITARIO DE SANTANDER,COLOMBIA,SANTANDER,MATANZA,ESE HOSPITAL UNIVERSITARIO DE SANTANDER_SANTANDER_MATANZA
3,HOSPITAL DEPARTAMENTAL MARIO CORREA RENGIFO,COLOMBIA,VALLE,BUENAVENTURA,HOSPITAL DEPARTAMENTAL MARIO CORREA RENGIFO_VALLE_BUENAVENTURA
4,HOSPITAL CARDIOVASCULAR DEL NIÑO DE CUNDINAMARCA,COLOMBIA,CUNDINAMARCA,CACHIPAY,HOSPITAL CARDIOVASCULAR DEL NIÑO DE CUNDINAMARCA_CUNDINAMARCA_CACHIPAY
4,BATALLON DE INFANTERIA Nº 42 BATALLA DE BOMBONA,COLOMBIA,ANTIOQUIA,PUERTO BERRIO,BATALLON DE INFANTERIA Nº 42 BATALLA DE BOMBONA_ANTIOQUIA_PUERTO BERRIO
3,HOSPITAL MILITAR CENTRAL CHAPINERO,COLOMBIA,CUNDINAMARCA,NILO,HOSPITAL MILITAR CENTRAL CHAPINERO_CUNDINAMARCA_NILO
4,FUNDACION CLINICA INFANTIL CLUB NOEL,COLOMBIA,VALLE,ROLDANILLO,FUNDACION CLINICA INFANTIL CLUB NOEL_VALLE_ROLDANILLO
4,SEDE AMBULATORIA BOLARQUI CLINICA CHICAMOCHA SA,COLOMBIA,SANTANDER,FLORIDABLANCA,SEDE AMBULATORIA BOLARQUI CLINICA CHICAMOCHA SA_SANTANDER_FLORIDABLANCA
4,CLÍNICA DE ESPECIALISTAS LTDA.,COLOMBIA,SANTANDER,SAN GIL,CLÍNICA DE ESPECIALISTAS LTDA._SANTANDER_SAN GIL
3,CLINICA CHINITA SA,COLOMBIA,ANTIOQUIA,CAREPA,CLINICA CHINITA SA_ANTIOQUIA_CAREPA
3,USS MEISSEN,COLOMBIA,SANTANDER,VELEZ,USS MEISSEN_SANTANDER_VELEZ
4,CAJA DE COMPENSACION FAMILIAR COMPENSAR - FONTIBON,COLOMBIA,SUCRE,SINCELEJO,CAJA DE COMPENSACION FAMILIAR COMPENSAR - FONTIBON_SUCRE_SINCELEJO
4,CLINICA COLSANITAS 103,COLOMBIA,MAGDALENA,SANTA MARTHA,CLINICA COLSANITAS 103_MAGDALENA_SANTA MARTHA
4,HOSPITAL SAN JUAN DIOS SEDE GILBERTO MEJIA MEJIA,COLOMBIA,CORDOBA,MONTERIA,HOSPITAL SAN JUAN DIOS SEDE GILBERTO MEJIA MEJIA_CORDOBA_MONTERIA
4,HOSPITAL REGIONAL DEL LIBANO,COLOMBIA,TOLIMA,LERIDA,HOSPITAL REGIONAL DEL LIBANO_TOLIMA_LERIDA
3,HOSPITAL MILITAR CENTRAL CHAPINERO,COLOMBIA,META,PUERTO LOPEZ,HOSPITAL MILITAR CENTRAL CHAPINERO_META_PUERTO LOPEZ
4,EPS SANITAS SA UNIDAD DE ATENCION PRIMARIA TOBERIN,COLOMBIA,CUNDINAMARCA,LA MESA,EPS SANITAS SA UNIDAD DE ATENCION PRIMARIA TOBERIN_CUNDINAMARCA_LA MESA
3,FUNDACION HOSPITAL SAN PEDRO,COLOMBIA,PUTUMAYO,PUERTO ASIS,FUNDACION HOSPITAL SAN PEDRO_PUTUMAYO_PUERTO ASIS
4,HOSPITAL SAN JUAN DE DIOS ARBOLEDAS,COLOMBIA,NORTE SANTANDER,ARBOLEDAS,HOSPITAL SAN JUAN DE DIOS ARBOLEDAS_NORTE SANTANDER_ARBOLEDAS
4,CLINICA COLSANITAS REINA SOFIA SA - USAQUEN,COLOMBIA,CESAR,VALLEDUPAR,CLINICA COLSANITAS REINA SOFIA SA - USAQUEN_CESAR_VALLEDUPAR
4,ESE HOSPITAL UNIVERSITARIO DE SANTANDER,COLOMBIA,SANTANDER,CIMITARRA,ESE HOSPITAL UNIVERSITARIO DE SANTANDER_SANTANDER_CIMITARRA
4,ASISTIR SALUD SAS QUIROGA,COLOMBIA,VALLE,JAMUNDI,ASISTIR SALUD SAS QUIROGA_VALLE_JAMUNDI
3,CENTRO POLICLINICO DE OLAYA - RAFAEL URIBE,COLOMBIA,META,VILLAVICENCIO,CENTRO POLICLINICO DE OLAYA - RAFAEL URIBE_META_VILLAVICENCIO
4,CENTRO MEDICO COLMEDICA SEDE SALITRE II,COLOMBIA,META,VILLAVICENCIO,CENTRO MEDICO COLMEDICA SEDE SALITRE II_META_VILLAVICENCIO
3,UPSS SANTA CLARA SUBRED INTEGRADA CENTRO ORIENTE,COLOMBIA,CUNDINAMARCA,GIRARDOT,UPSS SANTA CLARA SUBRED INTEGRADA CENTRO ORIENTE_CUNDINAMARCA_GIRARDOT
4,FUNDACION CARDIOINFANTIL INSTITUTO DE CARDIOLOGIA,COLOMBIA,SANTANDER,SAN GIL,FUNDACION CARDIOINFANTIL INSTITUTO DE CARDIOLOGIA_SANTANDER_SAN GIL
4,CLINICA COLSANITAS REINA SOFIA SA - USAQUEN,COLOMBIA,CORDOBA,MONTERIA,CLINICA COLSANITAS REINA SOFIA SA - USAQUEN_CORDOBA_MONTERIA
3,SOCIEDAD DE CIRUGIA DE BOGOTA HOSPITAL DE SAN JOSE,COLOMBIA,HUILA,* HUILA. MUNICIPIO DESCONOCIDO,SOCIEDAD DE CIRUGIA DE BOGOTA HOSPITAL DE SAN JOSE_HUILA_* HUILA. MUNICIPIO DESCONOCIDO
4,REDINSALUD IPS SAS SEDE LEBRIJA,COLOMBIA,SANTANDER,LEBRIJA,REDINSALUD IPS SAS SEDE LEBRIJA_SANTANDER_LEBRIJA
3,CLINICA ESIMED JORGE PIÑEROS CORPAS,COLOMBIA,CUNDINAMARCA,QUIPILE,CLINICA ESIMED JORGE PIÑEROS CORPAS_CUNDINAMARCA_QUIPILE
4,NORTE SALUD,COLOMBIA,NORTE SANTANDER,LOS PATIOS,NORTE SALUD_NORTE SANTANDER_LOS PATIOS
4,SANIDAD POLICIA NACIONAL,COLOMBIA,NORTE SANTANDER,VILLA DEL ROSARIO,SANIDAD POLICIA NACIONAL_NORTE SANTANDER_VILLA DEL ROSARIO
4,CLINISANITAS,COLOMBIA,TOLIMA,PRADO,CLINISANITAS_TOLIMA_PRADO
4,CAJA COMPENSACION FAMILIAR CAFAM FLORESTA,COLOMBIA,ATLANTICO,BARRANQUILLA,CAJA COMPENSACION FAMILIAR CAFAM FLORESTA_ATLANTICO_BARRANQUILLA
4,CLINICA PARTENON LTDA,COLOMBIA,META,CUMARAL,CLINICA PARTENON LTDA_META_CUMARAL
4,VIRREY SOLIS IPS AUTOPISTA NORTE CALLE 162 - USAQU,COLOMBIA,TOLIMA,IBAGUE,VIRREY SOLIS IPS AUTOPISTA NORTE CALLE 162 - USAQU_TOLIMA_IBAGUE
4,PUESTO DE SALUD EL RETIRO ESE ORIENTE,COLOMBIA,VALLE,CALI,PUESTO DE SALUD EL RETIRO ESE ORIENTE_VALLE_CALI
3,VIRREY SOLIS IPS SA VARSOVIA,COLOMBIA,TOLIMA,IBAGUE,VIRREY SOLIS IPS SA VARSOVIA_TOLIMA_IBAGUE
4,CLINICA COLSANITAS SA,COLOMBIA,GUAJIRA,ALBANIA,CLINICA COLSANITAS SA_GUAJIRA_ALBANIA
3,CLINICA ESIMED JORGE PIÑEROS CORPAS,COLOMBIA,TOLIMA,MELGAR,CLINICA ESIMED JORGE PIÑEROS CORPAS_TOLIMA_MELGAR
4,EPS SANITAS CENTRO MEDICO RESTREPO,COLOMBIA,VALLE,CALI,EPS SANITAS CENTRO MEDICO RESTREPO_VALLE_CALI
4,CLINICA COLSANITAS REINA SOFIA SA - USAQUEN,COLOMBIA,AMAZONAS,LETICIA,CLINICA COLSANITAS REINA SOFIA SA - USAQUEN_AMAZONAS_LETICIA
3,ESE HOSPITAL DE JUAN DE ACOSTA,COLOMBIA,ATLANTICO,JUAN DE ACOSTA,ESE HOSPITAL DE JUAN DE ACOSTA_ATLANTICO_JUAN DE ACOSTA
4,HOSPITAL SAN VICENTE,COLOMBIA,TOLIMA,VALLE DE SAN JUAN,HOSPITAL SAN VICENTE_TOLIMA_VALLE DE SAN JUAN
4,UNIDAD MEDICA INTEGRAL MARIA AUXILIADORA IPS-KENNE,COLOMBIA,TOLIMA,IBAGUE,UNIDAD MEDICA INTEGRAL MARIA AUXILIADORA IPS-KENNE_TOLIMA_IBAGUE
3,CLINICA CENTRO SA,COLOMBIA,ATLANTICO,SABANAGRANDE,CLINICA CENTRO SA_ATLANTICO_SABANAGRANDE
4,CLINICA UNIVERSITARIA COLOMBIA-TEUSAQUILLO,COLOMBIA,TOLIMA,GUAMO,CLINICA UNIVERSITARIA COLOMBIA-TEUSAQUILLO_TOLIMA_GUAMO
3,HOSPITAL MILITAR CENTRAL CHAPINERO,COLOMBIA,META,VILLAVICENCIO,HOSPITAL MILITAR CENTRAL CHAPINERO_META_VILLAVICENCIO
4,UNIDAD INTEGRAL EN SALUD BOGOTA - USAQUEN,COLOMBIA,CUNDINAMARCA,GIRARDOT,UNIDAD INTEGRAL EN SALUD BOGOTA - USAQUEN_CUNDINAMARCA_GIRARDOT
4,FUNDACION AMIGOS DE LA SALUD,COLOMBIA,CORDOBA,MONTERIA,FUNDACION AMIGOS DE LA SALUD_CORDOBA_MONTERIA
4,ADMINISTRADORA CLINICA LA COLINA,COLOMBIA,TOLIMA,ARMERO (GUAYABAL),ADMINISTRADORA CLINICA LA COLINA_TOLIMA_ARMERO (GUAYABAL)
4,CLINICA PEDIATRICA COLSANITAS SA,COLOMBIA,BOLIVAR,CARTAGENA,CLINICA PEDIATRICA COLSANITAS SA_BOLIVAR_CARTAGENA
