date,chikungunya_1,dengue_1,varicella_1,zika_1
2022-01-03,1.5204193925075011,763.6491848059417,271.0417274972557,0.4926181993484311
2022-01-10,1.3268826669310732,717.9993359379857,245.2747297971059,0.09019356872882855
2022-01-17,1.1988063374701365,696.9309045701364,233.34305972991365,0.5671862234270518
2022-01-24,1.208465117647103,702.8472312803286,326.65519464534964,0.874606015258822
2022-01-31,1.178335819123028,742.2302660077361,341.432012526621,0.1377459863246793
2022-02-07,1.1231647681539447,710.4226743422183,415.2941629693062,0.32085286100310995
2022-02-14,0.9519675127670914,629.4651541038803,485.42363472912257,0.31699132769316674
2022-02-21,0.9886019367114828,641.3141492647567,579.1401344856528,0.03308806274992351
2022-02-28,0.9367062472428117,656.8885071021901,606.8074284521633,0.07896848409634002
2022-03-07,1.27229445181504,614.3304297053191,623.9675441946467,0.18782461425525718
2022-03-14,1.3382772409542654,654.5374069666742,628.174504526764,0.9643542161185407
2022-03-21,1.2877224403570775,683.2994730725861,605.115336793827,2.218167067638924
2022-03-28,1.3064421318375468,668.5402211035538,522.6392682785931,1.0370972901797577
2022-04-04,1.340261264024887,657.4507680599419,449.4582051483468,0.7473147878969747
2022-04-11,1.2777362553971872,716.7218086841224,504.26875604235255,0.49426063203692955
2022-04-18,0.8720013380519631,771.2553428978026,449.26226331073485,0.688269612147103
2022-04-25,1.3835927499435607,776.5461599525115,510.90758213753605,0.2760694012845886
2022-05-02,2.352971835175777,907.3960381456778,458.2484924719909,1.284814432606926
2022-05-09,0.6331698764513104,1001.9291333007282,514.6657045179105,0.22575646788847964
2022-05-16,1.0222208417074414,1074.8704040953394,509.6202852624242,1.0819144834837935
2022-05-23,0.8989926238985566,1074.283733966351,487.71017197664867,0.5819787130103712
2022-05-30,0.7884250834057938,1007.7978849320684,407.91048619545444,0.575542453160649
2022-06-06,1.6629226880324879,953.8054345620408,359.9956264381389,2.3853487259963666
2022-06-13,0.970640697866392,911.3166851236286,320.88477153007244,1.3627114089414043
2022-06-20,0.7982312451141367,937.9089240964522,328.1693221806744,1.0805542418603928
2022-06-27,0.6911631206941673,1027.1713958838643,345.0203652538851,4.413219402578656
2022-07-04,1.0589242453128072,1101.7516884084419,362.64931504883396,0.4085213324155628
2022-07-11,0.6911631206941673,1158.025234446365,375.01786118676904,3.813865204393224
2022-07-18,0.9887459617288639,1007.3759669112627,475.7759718771704,0.9550520543254387
2022-07-25,0.8736350340955292,1120.1224101527728,454.3162965582034,1.122813922368561
2022-08-01,0.9280756909282548,1066.8523042402817,477.87356950406433,0.03757336950913549
2022-08-08,1.380954763802161,1077.6715759036213,488.30234424533774,0.42776145165229257
2022-08-15,1.3815473662566775,1026.1588660386947,453.7952967063517,0.27604562105484587
2022-08-22,1.8955780084377967,1051.388012184765,491.31023046571687,0.0932812698490438
2022-08-29,2.3500482216042498,1038.4150600412606,485.9832491171173,0.5000398221205906
2022-09-05,2.2638558256520387,944.4509518619641,440.4082294492669,0.7669216425921722
2022-09-12,3.265642530553359,960.934658112351,464.53859193341054,1.0352027076951433
2022-09-19,4.326460808252131,996.0324243123893,540.2025789361796,0.1225816931253846
2022-09-26,3.707703902983149,989.6930342807527,490.1818569516251,0.7869251166407907
2022-10-03,1.6277137052492336,1022.8117989529219,449.089523013015,0.5614109956867978
2022-10-10,1.0255864407045179,1172.407602660713,547.7164360242313,0.3689482371889017
2022-10-17,1.1760118709460814,1121.6920138954886,440.45435988441943,-0.09461906073191266
2022-10-24,0.6655353196039895,1206.7743046983799,506.51044558592446,0.4122874177229443
2022-10-31,1.0440749302442838,1140.2647859387698,493.51207420300165,0.44726698091671746
2022-11-07,0.7695451501169154,1285.3416237615493,499.0065023948344,2.722871117828435
2022-11-14,1.063384086057696,1319.4794697200762,396.21328333276756,2.0968591304320197
2022-11-21,1.168926531812727,1289.4091731406024,338.3449379409505,-0.048649571796781754
2022-11-28,0.953938599422184,1399.7598092251615,323.92395311249595,1.0945424273744877
2022-12-05,1.258167276243991,1331.8778161974274,311.1169978195481,0.29271180242921235
2022-12-12,1.185028710546636,1332.0305910778359,279.35469348295356,0.8085641753223165
2022-12-19,1.2880728119529408,1268.2204980292154,270.0285420986882,0.8304773158787904
2022-12-26,1.0879472646253232,1500.9422909457612,371.52783521655005,0.08795951492847015
2023-01-02,0.9351766158115289,1389.9271893144355,322.4793575970678,1.0316611711410115
2023-01-09,0.9351766158115289,1453.332243183602,351.88082027909684,0.35267310493798604
2023-01-16,1.267271337331811,1272.28604027131,372.61385687081514,-0.04125488794820051
2023-01-23,0.6018264329717761,1312.0831187033598,398.1475184961449,0.12462018529025852
2023-01-30,0.5940959402717872,1415.4575835371365,419.637395473456,0.21184960773396627
2023-02-06,0.6042064337562908,1236.4990637152848,432.3720259762517,0.357157242605517
2023-02-13,0.6133104948441107,1161.970998837425,462.9114944681319,0.5638163250078276
2023-02-20,0.7039481764599335,1231.1713760307714,457.5455959987642,-0.10450598045668003
2023-02-27,0.5785807937304227,1174.1407634842299,458.917125850094,0.7970810791880804
2023-03-06,0.32259015471608987,1215.7470963111878,475.39104148947814,0.1412472253479895
2023-03-13,1.3030305983522952,1242.7562263227258,542.9200095198839,0.00940245850054391
2023-03-20,0.6863954315988097,1378.0813164116746,479.5717874855371,-0.12050976980548346
2023-03-27,0.6774108416137145,1213.096464363422,472.17235680649884,0.08511826955786478
2023-04-03,0.6751276195561727,1132.5824297883996,479.1511768399306,0.7077627062519979
