date,Chile,Colombia,Italy,Mexico,US
2022-03-28,35850.94872501094,-330.98312731641636,462616.18465025444,22424.64775785659,240033.48145448603
2022-04-04,24897.098920023775,1755.3990118744623,419738.62112519227,45531.56433392393,296431.00465567375
2022-04-11,24542.764084933842,-4310.693234643877,418335.9376988091,8032.089284285772,299204.9011732028
2022-04-18,15907.724324782735,3828.1989136018965,377261.41696441185,7242.258595621832,396190.1775368749
2022-04-25,14007.316683313613,3401.897091978877,315058.8576457171,7937.312277873505,425596.73233944597
2022-05-02,21451.171532754663,-2056.0887203670936,282887.7120679926,8014.831069329011,590661.2600379763
2022-05-09,39076.943737108486,8988.2130818956,246071.81285773788,17447.438587070712,661806.371519244
2022-05-16,51970.06021432811,17694.393160111613,188123.86190899418,12555.997040555718,830462.1756214267
2022-05-23,48289.50781013543,5918.083559146253,126814.12407514146,16511.487315340193,761701.3875483278
2022-05-30,65677.71084812321,4373.3783130850425,118947.28880654494,34683.453634710124,818689.3663435916
2022-06-06,75163.63899294563,8605.256547359408,139229.64258514647,36065.15682835337,781110.5398559917
2022-06-13,77294.10512126039,15308.556129786622,252950.06312359378,57077.261592458824,760183.1773288383
2022-06-20,64021.86133275753,15333.815150746173,366987.85271079594,94816.3141072573,727967.004824942
2022-06-27,59614.544296550375,26688.633573120525,530327.1140766001,126231.56925806691,813202.0702289798
2022-07-04,57910.63049664357,18099.500172712542,651197.9291722286,164852.586495888,807286.0390336894
2022-07-11,57484.20574957783,29087.130413018167,652345.6138501808,172071.4402631977,977243.0033095456
2022-07-18,53340.149172484846,33848.95633977495,478726.1472267471,162621.746479623,888991.3056166143
2022-07-25,57107.51998193606,26823.364240735675,363047.43608194473,88883.3394567289,1003992.7043368523
2022-08-01,68654.24882249063,18415.54604379397,261141.28962931305,128446.04128874236,850049.0989623484
2022-08-08,74774.59493179899,14490.18017057093,170068.28375759098,68590.42806233579,842383.7945327628
2022-08-15,69764.8434886502,11216.548967619136,154737.30294624204,36872.479111717126,694032.6545193846
2022-08-22,53997.73368791725,12888.208182146176,105662.54441695983,61671.97337369446,742306.2982980112
2022-08-29,45861.61380681035,16396.850754417646,63937.008129999434,32217.47801759993,638666.1129772367
2022-09-05,40931.612617775885,854.3469712753649,56005.15887644555,26209.002423388785,601210.5544198446
2022-09-12,24916.941342932525,12302.78326515857,47092.33980298463,21152.90865973419,486267.17779026297
2022-09-19,46366.70992130511,10612.632735534084,73038.82404945203,26255.80308113089,505044.0576747885
2022-09-26,29546.875761863175,12541.089723357749,167853.6638881361,21143.729357301476,442291.93515781884
2022-10-03,33082.15808029461,9096.197566741364,222301.95467095,24139.15843065342,482496.53679731674
2022-10-10,41040.99423496061,11341.859287345738,234713.29306215333,22646.997703719007,411958.7316926718
2022-10-17,52366.74176441927,8612.093322455701,205861.5612020436,23014.146543028863,456049.1714618064
2022-10-24,59445.1506758359,5169.487101797211,141197.1767627925,23477.92527187849,481075.20961635985
2022-10-31,59325.02569830418,12012.903482964139,72099.76011079384,32723.600626445623,490262.0342087292
2022-11-07,62092.64810125887,16812.447535927335,144358.94973815634,27449.966694605835,448302.8507169469
2022-11-14,46835.06751489778,10098.498784313808,140854.11797249893,28599.234520062764,552899.3203901985
2022-11-21,43988.489886989744,10316.127238262998,178151.35333365586,39339.95600168111,581917.0729449178
2022-11-28,35877.80528682383,9621.187321281606,191171.98873768884,37933.377321568405,629184.0260116704
2022-12-05,32628.71056434138,19116.45348824749,209512.54844155355,49318.400231787746,703873.4549187967
2022-12-12,36824.784256297105,16880.19922978246,158152.68609447347,51718.80575848368,650033.9008718976
2022-12-19,36976.912314574,17941.430837287742,153059.8175598241,54384.08479050272,688405.9214806505
