date,Brazil,Chile,Colombia,Dominican Republic,Germany,Italy,Mexico,Panama,US,Uruguay
11/8/2021,22160848.795101877,1780468.6539352825,5027657.888443947,403505.6706128712,5050779.572039992,5142031.591648524,3838892.481149381,474332.7925804237,47579808.279471815,440844.2326845859
11/15/2021,22254281.53859449,1796154.696365944,5034827.803265036,408748.5358102211,5299936.335749081,5281824.340970493,3865659.6240069554,476439.9531933572,48585307.44098349,444890.35957447457
11/22/2021,22370846.867026113,1819306.2627435282,5051093.4798433455,414817.9616263889,5726883.116585935,5555626.871965353,3906501.4348180834,480847.1752260589,49878112.92325297,450283.7030339118
11/29/2021,22548086.34619668,1847241.9755414736,5077521.675753323,420764.88091751584,6151842.207194019,5811285.407630815,3968203.9551604716,488197.4688,51287045.010441154,458721.7438414634
12/6/2021,22757115.497585557,1879186.9619806304,5105365.304465231,424854.8401052291,6542221.137723637,6029353.385194241,4034355.672300425,496469.17732330057,52666455.86689663,467963.9414983338
12/13/2021,22916645.805699643,1904279.650256012,5131232.629244364,427091.32676850626,6861198.415,6220805.345053745,4080299.3268186166,503460.7353773194,54043043.29026544,474236.60403526446
12/20/2021,22994736.16268978,1927228.1190356405,5170948.328313586,431110.6980269137,7321361.806064546,6620071.617684989,4116722.831521668,515230.9239790663,55852408.34594159,478510.42462529446
12/27/2021,23092228.016035084,1947996.512284142,5251731.314356051,442478.7184,7738153.849,7186081.275695693,4178213.134630745,533298.4546432607,58502500.21827983,489321.4367741547
1/3/2022,23395253.15097028,1995048.234461072,5388029.751355745,463975.4003604239,8193513.097,7974011.250307687,4313685.093180632,563067.7057350879,62133232.06601783,517155.2961259361
1/10/2022,24016499.39,2090611.289538125,5562141.873295684,492129.87130044145,8761201.055999491,8911578.590719225,4529485.7273288965,603172.6683959819,66252624.83036427,564494.7453312553
1/17/2022,24876166.023377705,2237550.220174604,5731759.960549905,518800.2049498777,9728193.732785346,9831619.889209494,4781361.476205411,648039.7613981972,69971794.43420474,621531.1161
1/24/2022,25748935.70788959,2397365.5644520964,5858914.857119716,536898.8551,10765657.749173915,10584475.474463636,4994192.296470243,683303.1278754125,72603669.96086363,672693.8649582348
