SEMANA,ANO,idx,count,DATE
12,2015,CLINICA MARYBAU_CESAR_EL PASO,1,2015-03-16
12,2015,CLINICA DEL CAFE DUMIAN MEDICAL SAS_QUINDIO_ARMENIA,1,2015-03-16
12,2015,CLINICA MARTHA SA_META_VILLAVICENCIO,1,2015-03-16
12,2015,CLINICA LOS NOGALES_TOLIMA_IBAGUE,8,2015-03-16
12,2015,CLINICA LOS FARALLONES SA SEDE CARRERA 44_VALLE_CALI,1,2015-03-16
12,2015,CLINICA LA TOSCANA POLICIA NACIONAL_VALLE_BUENAVENTURA,1,2015-03-16
12,2015,CLINICA LA TOSCANA POLICIA NACIONAL_CALDAS_CHINCHINA,1,2015-03-16
12,2015,CLINICA LA SAGRADA FAMILIA COMFENALCO QUINDIO_VALLE_TULUA,1,2015-03-16
12,2015,CLINICA LA SAGRADA FAMILIA COMFENALCO QUINDIO_VALLE_CAICEDONIA,1,2015-03-16
12,2015,CLINICA LA SAGRADA FAMILIA COMFENALCO QUINDIO_QUINDIO_ARMENIA,3,2015-03-16
12,2015,CLINICA JUAN N CORPAS LTDA_TOLIMA_FLANDES,1,2015-03-16
12,2015,CLINICA IBAGUE SA_TOLIMA_IBAGUE,1,2015-03-16
12,2015,CLINICA DEL NORTE SA_VALLE_CARTAGO,5,2015-03-16
12,2015,CLINICA MARIANGEL DUMIAN MEDICAL_VALLE_TULUA,1,2015-03-16
12,2015,CLINICA SAN FRANCISCO SA_VALLE_TULUA,25,2015-03-16
12,2015,CENTRO DE SALUD MARROQUIN ESE ORIENTE_VALLE_CALI,1,2015-03-16
12,2015,CENTRO DE SALUD LA SIERRA_ANTIOQUIA_PUERTO NARE (LA MAGDALENA ),2,2015-03-16
12,2015,CENTRAL DE URGENCIAS LOUIS PASTEUR_TOLIMA_MELGAR,5,2015-03-16
12,2015,CENTRAL DE URGENCIAS ESPINAL CORPORACION IPS SALUD_TOLIMA_IBAGUE,11,2015-03-16
12,2015,CAP CENTRO DE ATENCION PRIORITARI_TOLIMA_CARMEN DE APICALA,1,2015-03-16
12,2015,CAP CENTRO DE ATENCION PRIORITARI_CUNDINAMARCA_VILLETA,1,2015-03-16
12,2015,CAP CENTRO DE ATENCION PRIORITARI_ATLANTICO_BARRANQUILLA,1,2015-03-16
12,2015,CAJA DE COMPENSACION FAMILIAR DEL VALLE IPS COMFAN_VALLE_BUGA,4,2015-03-16
12,2015,CAJA DE COMPENSACION FAMILIAR DEL VALLE COMFAMILIA_VALLE_CALI,4,2015-03-16
12,2015,CAJA DE COMPENSACION FAMILIAR COMPENSAR 42_CUNDINAMARCA_LA MESA,1,2015-03-16
12,2015,BIENSA SAS_VALLE_CALI,4,2015-03-16
12,2015,BENJAMIN BARNEY GASCA_VALLE_FLORIDA,3,2015-03-16
12,2015,CENTRAL DE URGENCIAS Y ESPECIALISTAS CAU AV 68_HUILA_* HUILA. MUNICIPIO DESCONOCIDO,1,2015-03-16
12,2015,BATALLÓN DE ASPC NO8 CACIQUE CALARCA_QUINDIO_PIJAO,1,2015-03-16
12,2015,BATALLÓN DE ASPC NO5 HOSPITAL MILITAR BUCARAM_SANTANDER_GIRON,1,2015-03-16
12,2015,BATALLÓN DE ASPC NO5 HOSPITAL MILITAR BUCARAM_SANTANDER_BUCARAMANGA,2,2015-03-16
12,2015,BATALLÓN DE ASPC NO12 GR FERNANDO SERRANO_CAQUETA_FLORENCIA,1,2015-03-16
12,2015,BATALLON DE ASPC NO 6 FRANCISCO ANTONIO ZEA_TOLIMA_IBAGUE,3,2015-03-16
12,2015,AZUL PACIFICO LIMITADA_CAUCA_GUAPI,2,2015-03-16
12,2015,ASISTENCIA EN SERVICIOS DE SALUD INTEGRALES SA_VALLE_PRADERA,1,2015-03-16
12,2015,ASISTENCIA EN SERVICIOS DE SALUD INTEGRALES BUGA_VALLE_BUGA,1,2015-03-16
12,2015,ANGIOGRAFIA DE OCCIDENTE LTDA_VALLE_CALI,1,2015-03-16
12,2015,ANGIOGRAFIA DE OCCIDENTE CALLE 26_VALLE_CALI,1,2015-03-16
12,2015,ESE HOSPITAL SAN JOSE LA GLORIA_CESAR_LA GLORIA,2,2015-03-16
12,2015,BATALLÓN DE ASPC NO8 CACIQUE CALARCA_QUINDIO_ARMENIA,2,2015-03-16
12,2015,CENTRO DE SALUD MAPIRIPAN_META_MAPIRIPAN,5,2015-03-16
12,2015,CENTRAL DE URGENCIAS Y ESPECIALISTAS CAU AV 68_TOLIMA_CARMEN DE APICALA,1,2015-03-16
12,2015,CENTRO DE ATENCIN CUMARAL_META_CUMARAL,15,2015-03-16
12,2015,CENTRO DE SALUD KIRPAS_META_VILLAVICENCIO,2,2015-03-16
12,2015,CENTRO DE SALUD JUAN LUIS LONDOÑO_CASANARE_YOPAL,3,2015-03-16
12,2015,CENTRO DE SALUD EL VALLADO ESE ORIENTE_VALLE_CALI,2,2015-03-16
12,2015,CENTRO DE SALUD EL TARRA_NORTE SANTANDER_EL TARRA,2,2015-03-16
12,2015,CENTRO DE SALUD DOCE DE OCTUBRE_META_VILLAVICENCIO,2,2015-03-16
12,2015,CENTRO DE SALUD DELICIAS_TOLIMA_IBAGUE,1,2015-03-16
12,2015,CENTRO DE SALUD DE PORE_CASANARE_YOPAL,1,2015-03-16
12,2015,CENTRO DE SALUD DE PORE_CASANARE_PORE,3,2015-03-16
12,2015,CENTRO DE SALUD DE PAYANDE_TOLIMA_SAN LUIS,3,2015-03-16
12,2015,CENTRO DE SALUD BARZAL_META_VILLAVICENCIO,1,2015-03-16
12,2015,CENTRO CLINICO CARVAJAL_SANTANDER_SABANA DE TORRES,12,2015-03-16
12,2015,CENTRO DE SALUD BARCELONA_QUINDIO_CALARCA,3,2015-03-16
12,2015,CENTRO DE ATENCIÓN LA MACARENA_META_LA MACARENA,1,2015-03-16
12,2015,CENTRO DE ATENCIÓN EN SALUD CAFAM COMPAÑIA COLOMBI_CUNDINAMARCA_RAFAEL REYES (APULO),1,2015-03-16
12,2015,CENTRO DE ATENCIÓN DE SAN JUAN DE ARAMA_META_SAN JUAN DE ARAMA,1,2015-03-16
12,2015,CENTRO DE ATENCIÓN CABUYARO_META_CABUYARO,7,2015-03-16
12,2015,CENTRO DE ATENCION_META_RESTREPO,13,2015-03-16
12,2015,CENTRO DE ATENCION PUERTO LLERAS_META_PUERTO LLERAS,1,2015-03-16
12,2015,CENTRO DE ATENCION MESETAS_META_MESETAS,2,2015-03-16
12,2015,CENTRO DE ATENCION LEJANIAS_META_LEJANIAS,4,2015-03-16
12,2015,CENTRO DE ATENCION DE PUERTO GAITAN_TOLIMA_* TOLIMA. MUNICIPIO DESCONOCIDO,1,2015-03-16
12,2015,CENTRO DE ATENCION DE PUERTO GAITAN_META_PUERTO GAITAN,16,2015-03-16
12,2015,CENTRO DE SALUD ANAPOIMA - HOSPITAL PEDRO LEON_CUNDINAMARCA_ANAPOIMA,1,2015-03-16
12,2015,CLINICA SAN FRANCISCO SA_VALLE_YOTOCO,1,2015-03-16
12,2015,CENTRO DE SALUD MATERNO INFANTIL_CASANARE_YOPAL,1,2015-03-16
12,2015,CLINICA SANTA ANA SOCIEDAD DE RESPONSABILIDAD LTDA_CUNDINAMARCA_SAN FRANCISCO,1,2015-03-16
12,2015,ESE HOSPITAL DEPTAL UNIVERSITARIO SAN JUAN DE DIOS_QUINDIO_ARMENIA,1,2015-03-16
12,2015,ESE HOSPITAL DEL SARARE_ARAUCA_SARAVENA,5,2015-03-16
12,2015,ESE HOSPITAL DE CUBARRAL_META_CUBARRAL,3,2015-03-16
12,2015,ESE CENTRO DE SALUD SEÑOR DEL MAR_NARIÑO_FRANCISCO PIZARRO (SALAHONDA),2,2015-03-16
12,2015,ESE CAMU DE SAN PELAYO_CORDOBA_SAN PELAYO,1,2015-03-16
12,2015,EPS SANITAS UAP ASUNCION PUENTE ARANDA_CUNDINAMARCA_GIRARDOT,1,2015-03-16
12,2015,EPS SANITAS SA UNIDAD DE ATENCION PRIMARIA IBAGU_TOLIMA_IBAGUE,12,2015-03-16
12,2015,EMPRESA SOCIAL DEL ESTADO OCCIDENTE ESE_CAUCA_TIMBIQUI,15,2015-03-16
12,2015,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PEDRO Y SAN_RISARALDA_LA VIRGINIA,3,2015-03-16
12,2015,EMPRESA SALUD DEL PACIFICO SAS PRESTACION DE SER_VALLE_GUACARI,3,2015-03-16
12,2015,ESE HOSPITAL EL PERPETUO SOCORRO_HUILA_VILLAVIEJA,1,2015-03-16
12,2015,EMPRESA COOPERATIVA DE SERVICIOS DE SALUD PYP_TOLIMA_IBAGUE,1,2015-03-16
12,2015,EMISALUD IPS_CASANARE_MANI,1,2015-03-16
12,2015,DISPENSARIO MEDICO BR11_CORDOBA_TIERRALTA,1,2015-03-16
12,2015,DIACORSA SEDE INSTITUTO DEL CORAZON DE IBAGUE_TOLIMA_IBAGUE,2,2015-03-16
12,2015,DIACORSA SEDE INSTITUTO DEL CORAZON DE IBAGUE_TOLIMA_CHAPARRAL,1,2015-03-16
12,2015,CREAR MAS VIDA_CUNDINAMARCA_VILLETA,2,2015-03-16
12,2015,COSMITET LTDA_VALLE_CARTAGO,11,2015-03-16
12,2015,COSMITET LTDA CORPORACION DE SERVICIOS MEDICOS INT_VALLE_BUGA,4,2015-03-16
12,2015,COSMITET LTDA CORPORACION DE SERVICIOS MEDICOS INT_QUINDIO_ARMENIA,1,2015-03-16
12,2015,CORPORACIÓN IPS SALUDCOOP_VALLE_CAICEDONIA,1,2015-03-16
12,2015,CORPORACIÓN IPS SALUDCOOP_QUINDIO_CALARCA,2,2015-03-16
12,2015,EMPRESA COOPERATIVA DE SERVICIOS DE SALUD EMCOSALU_HUILA_PITALITO,1,2015-03-16
12,2015,ESE HOSPITAL GERMAN VELEZ GUTIERREZ_CHOCO_QUIBDO,1,2015-03-16
12,2015,ESE HOSPITAL INMACULADA CONCEPCION CHIMICHAGUA - C_CESAR_CHIMICHAGUA,1,2015-03-16
12,2015,ESE HOSPITAL INTEGRADO CAICEDO Y FLOREZ_SANTANDER_SUAITA,1,2015-03-16
12,2015,ESE HOSPITAL SALAZAR VILLETA_CUNDINAMARCA_VILLETA,2,2015-03-16
12,2015,CLINICA SAN JOSE IPS LTDA CIMITARRA_SANTANDER_CIMITARRA,1,2015-03-16
12,2015,ESE HOSPITAL SALAZAR DE VILLETA UNIDAD FUNCIONAL L_CUNDINAMARCA_LA VEGA,2,2015-03-16
12,2015,ESE HOSPITAL SAGRADO CORAZON DE JESUS QUIMBAYA_QUINDIO_MONTENEGRO,1,2015-03-16
12,2015,ESE HOSPITAL ROSALPI_ANTIOQUIA_BELLO,1,2015-03-16
12,2015,ESE HOSPITAL REGIONAL SURORIENTAL_NORTE SANTANDER_CUCUTA,1,2015-03-16
12,2015,ESE HOSPITAL REGIONAL DE SOGAMOSO_CASANARE_AGUAZUL,1,2015-03-16
12,2015,ESE HOSPITAL PIO X_QUINDIO_LA TEBAIDA,16,2015-03-16
12,2015,ESE HOSPITAL PILOTO JAMUNDI_VALLE_JAMUNDI,3,2015-03-16
12,2015,ESE HOSPITAL NUESTRA SEÑORA DEL PILAR_CUNDINAMARCA_MEDINA,1,2015-03-16
12,2015,ESE HOSPITAL NIVEL 1 PUERTO RICO_META_PUERTO RICO,2,2015-03-16
12,2015,ESE HOSPITAL MUNICIPAL DE EL DORADO_META_EL DORADO,1,2015-03-16
12,2015,ESE HOSPITAL MUNICIPAL DE ALGECIRAS_HUILA_ALGECIRAS,3,2015-03-16
12,2015,ESE HOSPITAL MARIA INMACULADA_CAQUETA_FLORENCIA,1,2015-03-16
12,2015,ESE HOSPITAL LOCAL YOTOCO_VALLE_YOTOCO,4,2015-03-16
12,2015,ESE HOSPITAL LOCAL DE SAN MARTIN_META_SAN MARTIN,16,2015-03-16
12,2015,ESE HOSPITAL LOCAL DE OBANDO_VALLE_OBANDO,9,2015-03-16
12,2015,ESE HOSPITAL LOCAL DE CHIVOLO_MAGDALENA_CHIVOLO,1,2015-03-16
12,2015,ESE HOSPITAL LA MERCED_ANTIOQUIA_BOLIVAR,2,2015-03-16
12,2015,ESE HOSPITAL JUAN LUIS LONDOÑOG_NORTE SANTANDER_EL ZULIA,1,2015-03-16
12,2015,ESE HOSPITAL JOSE CAYETANO VASQUEZ_BOYACA_PUERTO BOYACA,5,2015-03-16
12,2015,ESE HOSPITAL JOSE ANTONIO SOCARRAS SANCHEZ_CESAR_MANAURE BALCON DEL CESAR,1,2015-03-16
12,2015,ESE HOSPITAL INTEGRADO SAN JUAN DE DIOS DE LEBR_SANTANDER_LEBRIJA,1,2015-03-16
12,2015,CORPORACIÓN IPS SALUDCOOP_QUINDIO_ARMENIA,2,2015-03-16
12,2015,CORPORACIÓN IPS SALUDCOOP TOLIMA_BOYACA_PUERTO BOYACA,2,2015-03-16
12,2015,ESE HOSPITAL DEPTAL UNIVERSITARIO SAN JUAN DE DIOS_QUINDIO_LA TEBAIDA,1,2015-03-16
12,2015,CORPORACION NUESTRA IPS - FUSAGASUGA_CUNDINAMARCA_FUSAGASUGA,1,2015-03-16
12,2015,COOMEVA EPS MANGA_BOLIVAR_CARTAGENA,1,2015-03-16
12,2015,CONSULTORIO MÉDICO LUIS ALBERTO REGUILLO_CASANARE_MONTERREY,1,2015-03-16
12,2015,CONSULTORIO AMBALA_TOLIMA_IBAGUE,5,2015-03-16
12,2015,CONSULKTORIO MEDICO MAURICIO FLOREZ ACOSTA_CASANARE_PAZ DE ARIPORO,2,2015-03-16
12,2015,CONGREGACION DE HERMANAS DE LA CA - TEUSAQUILLO_TOLIMA_MELGAR,1,2015-03-16
12,2015,CONFYR IPS LTDA_CHOCO_QUIBDO,21,2015-03-16
12,2015,COMPAÑIA SURAMERICANA DE SERVICIOS DE SALUD IPS P_VALLE_CALI,1,2015-03-16
12,2015,COMFENALCO VALLE IPS SAS_VALLE_CALI,3,2015-03-16
12,2015,COMFANDI IPS TORRES_VALLE_CALI,1,2015-03-16
12,2015,COMFANDI IPS MORICHAL_VALLE_CALI,1,2015-03-16
12,2015,COOMEVA IPS_CASANARE_YOPAL,1,2015-03-16
12,2015,COMFANDI IPS CENTRO_VALLE_BUENAVENTURA,2,2015-03-16
12,2015,COMFANDI CLINICA CARTAGO_VALLE_CARTAGO,5,2015-03-16
12,2015,COLMEDICA_CUNDINAMARCA_VILLETA,1,2015-03-16
12,2015,CLINISANITAS CIUDAD JARDIN_VALLE_CALI,2,2015-03-16
12,2015,CLINICAS ATENAS LTDA IPS_ATLANTICO_* ATLANTICO. MUNICIPIO DESCONOCIDO,1,2015-03-16
12,2015,CLINICA VIP CENTRO DE MEDICINA INTERNACIONAL_PUTUMAYO_PUERTO ASIS,1,2015-03-16
12,2015,CLINICA VIP CENTRO DE MEDICINA INTERNACIONAL_META_PUERTO GAITAN,1,2015-03-16
12,2015,CLINICA UNIVERSITARIA COLOMBIA-TEUSAQUILLO_META_VILLAVICENCIO,1,2015-03-16
12,2015,CLINICA TOLIMA_TOLIMA_IBAGUE,8,2015-03-16
12,2015,CLINICA SANTA MARIA SAS_SUCRE_SINCELEJO,1,2015-03-16
12,2015,CLINICA SANTA ANA SOCIEDAD DE RESPONSABILIDAD LTDA_CUNDINAMARCA_VILLETA,3,2015-03-16
12,2015,COMFANDI IPS CARTAGO_VALLE_CARTAGO,6,2015-03-16
12,2015,COOMEVA MEDICINA PREPAGADA SA_VALLE_CALI,3,2015-03-16
12,2015,CLINICA SANTA ANA SOCIEDAD DE RESPONSABILIDAD LTDA_SANTANDER_BUCARAMANGA,1,2015-03-16
12,2015,COOPERATIVA MEDICA DE SALUD DEL NORTE DEL CASANARE_CASANARE_PORE,1,2015-03-16
12,2015,COOPERATIVA MEDICA DE SALUD DEL NORTE DEL CASANARE_CASANARE_PAZ DE ARIPORO,3,2015-03-16
12,2015,CORPORACION IPS TOLIMA INTERLAKEN_TOLIMA_IBAGUE,33,2015-03-16
12,2015,CORPORACION IPS SALUDCOOP_HUILA_RIVERA,1,2015-03-16
12,2015,CORPORACION IPS SALUDCOOP_HUILA_NEIVA,3,2015-03-16
12,2015,CORPORACION IPS SALUDCOOP_HUILA_AIPE,1,2015-03-16
12,2015,CORPORACION IPS SALUDCOOP_ANTIOQUIA_SALGAR,1,2015-03-16
12,2015,CORPORACION IPS SALUDCOOP LLANOS ORIENTALES_CASANARE_YOPAL,2,2015-03-16
12,2015,CORPORACION IPS SALUDCOOP EJE CAFETERO PRADO_QUINDIO_ARMENIA,1,2015-03-16
12,2015,CORPORACION IPS SALUDCOOP CLINICA LLANOS_META_VILLAVICENCIO,14,2015-03-16
12,2015,CORPORACION IPS SALUDCOOP CLINICA LLANOS_CASANARE_VILLANUEVA,1,2015-03-16
12,2015,CORPORACION IPS SALUDCOOP CLINICA GIRARDOT_CUNDINAMARCA_GIRARDOT,1,2015-03-16
12,2015,CORPORACION IPS SALUDCOOP CLINICA VERAGUAS-PTA_CUNDINAMARCA_GIRARDOT,1,2015-03-16
12,2015,CORPORACION IPS OCCIDENTE IPS PASOANCHO_VALLE_CALI,1,2015-03-16
12,2015,CORPORACION IPS LLLANOS ORIENTALES IPS BARZAL_META_VILLAVICENCIO,2,2015-03-16
12,2015,CORPORACION IPS LLANOS ORIENTALES_META_RESTREPO,7,2015-03-16
12,2015,CORPORACION IPS LLANOS ORIENTALES IPS PUERTO GAITA_META_PUERTO GAITAN,2,2015-03-16
12,2015,CORPORACION IPS LLANOS ORIENTALES IPS MATERNO_META_VILLAVICENCIO,1,2015-03-16
12,2015,CORPORACION IPS HUILA - IPS GIGANTE_HUILA_GIGANTE,1,2015-03-16
12,2015,CORPORACION IPS EJECAFETERO_CALDAS_MANIZALES,1,2015-03-16
12,2015,CORPORACION IPS CLINICA SALUDCOOP_RISARALDA_PEREIRA,1,2015-03-16
12,2015,CORPORACION IPS CLINICA SALUDCOOP_RISARALDA_DOSQUEBRADAS,1,2015-03-16
12,2015,CORPORACION IPS OCCIDENTE SEDE BUGA_VALLE_BUGA,7,2015-03-16
12,2015,CORPORACION CLINICA UNIVERSIDAD COOPERATIVA DE COL_META_VILLAVICENCIO,8,2015-03-16
13,2015,HOSPITAL LA CRUZ CLINICA PAJONAL_ANTIOQUIA_PUERTO BERRIO,1,2015-03-23
13,2015,HOSPITAL FEDERICO LLERAS ACOSTA ESE SEDE LA FRANC_TOLIMA_CHAPARRAL,1,2015-03-23
13,2015,HOSPITAL FEDERICO LLERAS ACOSTA ESE SEDE LA FRANC_TOLIMA_IBAGUE,3,2015-03-23
13,2015,HOSPITAL FEDERICO LLERAS ACOSTA ESE SEDE LA FRANC_TOLIMA_LIBANO,1,2015-03-23
13,2015,HOSPITAL LA BUENA ESPERANZA ESE_VALLE_YUMBO,5,2015-03-23
13,2015,HOSPITAL JOSE DAVID PADILLA VILLAFAÑE ESE_CESAR_AGUACHICA,1,2015-03-23
13,2015,HOSPITAL KENNEDY ESE_VALLE_RIOFRIO,8,2015-03-23
13,2015,HOSPITAL DEPARTAMENTAL SAN VICENTE DE PAUL_HUILA_TARQUI,1,2015-03-23
13,2015,HOSPITAL FEDERICO LLERAS ACOSTA ESE SEDE LA FRANC_TOLIMA_ROVIRA,1,2015-03-23
13,2015,HOSPITAL DEPARTAMENTAL SAN VICENTE DE PAUL_HUILA_GUADALUPE,1,2015-03-23
13,2015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO_META_CUMARAL,1,2015-03-23
13,2015,HOSPITAL DEPARTAMENTAL SAN VICENTE DE PAUL_HUILA_GARZON,17,2015-03-23
13,2015,HOSPITAL DEPARTAMENTAL SAN ANTONIO_VALLE_ZARZAL,9,2015-03-23
13,2015,HOSPITAL DEPARTAMENTAL SAN ANTONIO_VALLE_TULUA,1,2015-03-23
13,2015,HOSPITAL DEPARTAMENTAL SAN ANTONIO_VALLE_TORO,1,2015-03-23
13,2015,HOSPITAL DEPARTAMENTAL SAN ANTONIO_VALLE_ROLDANILLO,85,2015-03-23
13,2015,HOSPITAL DEPARTAMENTAL SAN ANTONIO_VALLE_LA UNION,2,2015-03-23
13,2015,HOSPITAL DEPARTAMENTAL SAN ANTONIO_VALLE_BOLIVAR,4,2015-03-23
13,2015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO_META_VILLAVICENCIO,6,2015-03-23
13,2015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO_META_PUERTO LOPEZ,1,2015-03-23
13,2015,HOSPITAL LA MISERICORDIA_TOLIMA_SAN ANTONIO,3,2015-03-23
13,2015,HOSPITAL DEL SUR-CAMI 17 TRINIDAD GALAN-PTA_META_VILLAVICENCIO,1,2015-03-23
13,2015,HOSPITAL DEPARTAMENTAL SAN VICENTE DE PAUL_HUILA_GIGANTE,1,2015-03-23
13,2015,HOSPITAL LASCARIO BARBOSA AVENDAÑO_CHOCO_ACANDI,5,2015-03-23
13,2015,HOSPITAL LUIS ABLANQUE DE LA PLATA DE BELLAVISTA_VALLE_BUENAVENTURA,3,2015-03-23
13,2015,HOSPITAL LOCAL CURUMANI CRISTIAN MORENO PALLARES_CESAR_CURUMANI,2,2015-03-23
13,2015,HOSPITAL DEL SUR-CAMI 17 TRINIDAD GALAN-PTA_META_GRANADA,1,2015-03-23
13,2015,HOSPITAL REGIONAL DE MIRAFLORES_NARIÑO_TUMACO,1,2015-03-23
13,2015,HOSPITAL REGIONAL SAN ANDRES_CESAR_CHIRIGUANA,1,2015-03-23
13,2015,HOSPITAL REGIONAL DE MIRAFLORES_BOYACA_MIRAFLORES,2,2015-03-23
13,2015,HOSPITAL REGIONAL DE MIRAFLORES_BOYACA_CAMPOHERMOSO,2,2015-03-23
13,2015,HOSPITAL PEDRO LEON ALVAREZ DIAZ_CUNDINAMARCA_LA MESA,1,2015-03-23
13,2015,HOSPITAL NUESTRA SEÑORA DEL CARMEN_TOLIMA_CARMEN DE APICALA,1,2015-03-23
13,2015,HOSPITAL NAVAL BAHIA MALAGA_VALLE_BUENAVENTURA,1,2015-03-23
13,2015,HOSPITAL MUNICIPAL NUESTRA SEÑORA DE GUADALUPE_HUILA_GUADALUPE,4,2015-03-23
13,2015,HOSPITAL MUNICIPAL NUESTRA SEÑORA DE GUADALUPE_HUILA_ALTAMIRA,1,2015-03-23
13,2015,HOSPITAL MUNICIPAL DE ACACIAS_META_ACACIAS,3,2015-03-23
13,2015,HOSPITAL MILITAR DE ORIENTE_META_VILLAVICENCIO,2,2015-03-23
13,2015,HOSPITAL MILITAR DE MEDELLIN_ANTIOQUIA_BELLO,1,2015-03-23
13,2015,HOSPITAL MARIA OCCIDENTE_CAUCA_POPAYAN,1,2015-03-23
13,2015,HOSPITAL LOCAL VITO FASAEL GUTIERREZ PEDRAZA_TOLIMA_VALLE DE SAN JUAN,5,2015-03-23
13,2015,HOSPITAL LOCAL VITO FASAEL GUTIERREZ PEDRAZA_TOLIMA_IBAGUE,1,2015-03-23
13,2015,HOSPITAL LOCAL VITO FASAEL GUTIERREZ PEDRAZA_CAQUETA_SAN VICENTE DEL CAGUAN,1,2015-03-23
13,2015,HOSPITAL LOCAL ULPIANO TASCON QUINTERO_VALLE_SAN PEDRO,2,2015-03-23
13,2015,HOSPITAL LOCAL SANTA ROSALIA_VICHADA_SANTA ROSALIA,1,2015-03-23
13,2015,HOSPITAL LOCAL SAN RAFAEL_CAQUETA_SAN VICENTE DEL CAGUAN,8,2015-03-23
13,2015,HOSPITAL LOCAL JOSE RUFINO VIVAS ESE_VALLE_DAGUA,2,2015-03-23
13,2015,HOSPITAL LOCAL DE VIJES_VALLE_VIJES,1,2015-03-23
13,2015,HOSPITAL LOCAL DE CUMARIBO_VICHADA_CUMARIBO,1,2015-03-23
13,2015,HOSPITAL LOCAL CIVIL DE PASTO_NARIÑO_TUMACO,1,2015-03-23
13,2015,HOSPITAL DE YOPAL ESE NUEVA SEDE_CASANARE_YOPAL,3,2015-03-23
13,2015,ESE HOSPITAL SAN RAFAEL_VALLE_EL CERRITO,61,2015-03-23
13,2015,HOSPITAL DE CASTILLA LA NUEVA ESE_META_CASTILLA LA NUEVA,3,2015-03-23
13,2015,ESE NORTE2 PUNTO DE ATENCION MIRANDA_CAUCA_MIRANDA,8,2015-03-23
13,2015,ESE MARIA AUXILIADORA DE GARZON_HUILA_GARZON,3,2015-03-23
13,2015,ESE HOSPITAL VERA JUDITH IMITOLA_ATLANTICO_PIOJO,1,2015-03-23
13,2015,ESE HOSPITAL UNIVERSITARIO DE LA SAMARITANA_CUNDINAMARCA_RICAURTE,1,2015-03-23
13,2015,ESE HOSPITAL UNIVERSITARIO DE LA SAMARITANA_CUNDINAMARCA_GIRARDOT,2,2015-03-23
13,2015,ESE HOSPITAL SUSANA LOPEZ DE VALENCIA_CAUCA_POPAYAN,1,2015-03-23
13,2015,ESE HOSPITAL SANTANDER_VALLE_CAICEDONIA,12,2015-03-23
13,2015,ESE HOSPITAL SANTAMARIA_ANTIOQUIA_LA PINTADA,2,2015-03-23
13,2015,ESE HOSPITAL SANTA TERESA_HUILA_TESALIA,3,2015-03-23
13,2015,ESE HOSPITAL SANTA ROSA DE TENJO_CALDAS_LA DORADA,1,2015-03-23
13,2015,ESE HOSPITAL SANTA CRUZ_VALLE_TULUA,2,2015-03-23
13,2015,ESE HOSPITAL SANTA CRUZ_VALLE_TRUJILLO,3,2015-03-23
13,2015,ESE HOSPITAL SANTA CATALINA_VALLE_EL CAIRO,2,2015-03-23
13,2015,ESE HOSPITAL SANTA CATALINA_VALLE_CARTAGO,2,2015-03-23
13,2015,ESE HOSPITAL SANTA ANA DE LOS CABALLEROS_VALLE_ANSERMANUEVO,6,2015-03-23
13,2015,ESE HOSPITAL SAN VICENTE DE PAUL_RISARALDA_SANTA ROSA DE CABAL,2,2015-03-23
13,2015,ESE HOSPITAL SAN VICENTE DE PAUL_QUINDIO_FILANDIA,1,2015-03-23
13,2015,ESE HOSPITAL SAN VICENTE DE PAUL_ANTIOQUIA_REMEDIOS,9,2015-03-23
13,2015,ESE HOSPITAL SAN VICENTE DE PAUL APIA_RISARALDA_APIA,1,2015-03-23
13,2015,ESE HOSPITAL SAN ROQUE_VALLE_PRADERA,6,2015-03-23
13,2015,ESE HOSPITAL SAN ROQUE DE TERUEL_HUILA_TERUEL,4,2015-03-23
13,2015,ESE HOSPITAL SAN RAFAEL PACHO_CUNDINAMARCA_PACHO,1,2015-03-23
13,2015,HOSPITAL REINA SOFIA DE ESPAÑA_TOLIMA_LERIDA,3,2015-03-23
13,2015,ESE PUESTO DE SALUD FIRAVITOBA_CASANARE_YOPAL,1,2015-03-23
13,2015,HOSPITAL DE CASTILLA LA NUEVA ESE_META_GUAMAL,2,2015-03-23
13,2015,ESE RAFAEL TOVAR POVEDA HOSPITAL LOCAL CURILLO_CAQUETA_CURILLO,2,2015-03-23
13,2015,ESE RED SALUD CASANARE NUNCHIA_CASANARE_NUNCHIA,7,2015-03-23
13,2015,HOSPITAL DE AGUAZUL JUAN HERNANDO URREGO ESE_CASANARE_AGUAZUL,1,2015-03-23
13,2015,HOSPITAL CIVIL DE IPIALES ESE_NARIÑO_TUMACO,1,2015-03-23
13,2015,HOSPITAL CENTRO ESE NIVEL I PLANADAS_TOLIMA_PLANADAS,1,2015-03-23
13,2015,HOSPITAL  FUENTEDEORO ESE_META_FUENTE DE ORO,7,2015-03-23
13,2015,H UNIVERSITARIO CLINICA SAN RAFAEL - SAN CRISTOBA_META_* META. MUNICIPIO DESCONOCIDO,1,2015-03-23
13,2015,FUNDACIÓN INSTITUTO NEUROLOGICO DE ANTIOQUIA_ANTIOQUIA_MEDELLIN,1,2015-03-23
13,2015,FUNDACION VALLE DEL LILI_VALLE_CALI,5,2015-03-23
