city,state,country,Latitude,Longitude,idx_city,status,nearest_city
anza,antioquia,colombia,6.3034529,-75.8540836,COLOMBIA_ANTIOQUIA_ANZA,not_empty,COLOMBIA_ANTIOQUIA_ANZA
cachipay,cundinamarca,colombia,4.728267649999999,-74.46097767305267,COLOMBIA_CUNDINAMARCA_CACHIPAY,not_empty,COLOMBIA_CUNDINAMARCA_CACHIPAY
ginebra,valle,colombia,3.7237049,-76.2687988,COLOMBIA_VALLE_GINEBRA,not_empty,COLOMBIA_VALLE_GINEBRA
jerusalen,cundinamarca,colombia,4.5623901,-74.6942067,COLOMBIA_CUNDINAMARCA_JERUSALEN,not_empty,COLOMBIA_CUNDINAMARCA_JERUSALEN
circasia,quindio,colombia,4.6075667,-75.66670665407705,COLOMBIA_QUINDIO_CIRCASIA,not_empty,COLOMBIA_QUINDIO_CIRCASIA
la virginia,risaralda,colombia,4.8995993,-75.8825661,COLOMBIA_RISARALDA_LA VIRGINIA,not_empty,COLOMBIA_RISARALDA_LA VIRGINIA
el aguila,valle,colombia,4.9381541,-76.0602974961269,COLOMBIA_VALLE_EL AGUILA,not_empty,COLOMBIA_VALLE_EL AGUILA
cocorna,antioquia,colombia,6.0580111,-75.1859102,COLOMBIA_ANTIOQUIA_COCORNA,not_empty,COLOMBIA_ANTIOQUIA_COCORNA
el tambo,cauca,colombia,2.4511923,-76.8117409,COLOMBIA_CAUCA_EL TAMBO,not_empty,COLOMBIA_CAUCA_EL TAMBO
subachoque,cundinamarca,colombia,4.658450634959204,-74.25027577066686,COLOMBIA_CUNDINAMARCA_SUBACHOQUE,not_empty,COLOMBIA_CUNDINAMARCA_SUBACHOQUE
guayabetal,cundinamarca,colombia,4.2163422,-73.8153965,COLOMBIA_CUNDINAMARCA_GUAYABETAL,not_empty,COLOMBIA_CUNDINAMARCA_GUAYABETAL
exterior_ecuador,exterior,ecuador,-1.3397668,-79.3666965,ECUADOR_EXTERIOR_EXTERIOR_ECUADOR,not_empty,ECUADOR_EXTERIOR_EXTERIOR_ECUADOR
turbana,bolivar,colombia,10.233116,-75.448718562246,COLOMBIA_BOLIVAR_TURBANA,not_empty,COLOMBIA_BOLIVAR_TURBANA
ubaque,cundinamarca,colombia,4.501443,-73.9710295,COLOMBIA_CUNDINAMARCA_UBAQUE,not_empty,COLOMBIA_CUNDINAMARCA_UBAQUE
betulia,santander,colombia,6.9006397,-73.2835591,COLOMBIA_SANTANDER_BETULIA,not_empty,COLOMBIA_SANTANDER_BETULIA
los santos,santander,colombia,6.8196383,-73.09437586724192,COLOMBIA_SANTANDER_LOS SANTOS,not_empty,COLOMBIA_SANTANDER_LOS SANTOS
tena,cundinamarca,colombia,4.646580200000001,-74.40078036307561,COLOMBIA_CUNDINAMARCA_TENA,not_empty,COLOMBIA_CUNDINAMARCA_TENA
bochalema,norte santander,colombia,7.61236,-72.6471433,COLOMBIA_NORTE SANTANDER_BOCHALEMA,not_empty,COLOMBIA_NORTE SANTANDER_BOCHALEMA
valle de san juan,tolima,colombia,4.2003577,-75.1180693,COLOMBIA_TOLIMA_VALLE DE SAN JUAN,not_empty,COLOMBIA_TOLIMA_VALLE DE SAN JUAN
santa barbara,antioquia,colombia,5.8743766,-75.5679573,COLOMBIA_ANTIOQUIA_SANTA BARBARA,not_empty,COLOMBIA_ANTIOQUIA_SANTA BARBARA
manzanares,caldas,colombia,5.253198,-75.1544544,COLOMBIA_CALDAS_MANZANARES,not_empty,COLOMBIA_CALDAS_MANZANARES
francisco pizarro salahonda,narino,colombia,2.0865197,-78.59791203549253,COLOMBIA_NARIÑO_FRANCISCO PIZARRO (SALAHONDA),not_empty,COLOMBIA_NARIÑO_FRANCISCO PIZARRO (SALAHONDA)
venecia,antioquia,colombia,5.9635386,-75.7339175,COLOMBIA_ANTIOQUIA_VENECIA,not_empty,COLOMBIA_ANTIOQUIA_VENECIA
san lorenzo,narino,colombia,1.5031548,-77.2153366,COLOMBIA_NARIÑO_SAN LORENZO,not_empty,COLOMBIA_NARIÑO_SAN LORENZO
la calera,cundinamarca,colombia,4.7068245,-73.93208461102986,COLOMBIA_CUNDINAMARCA_LA CALERA,not_empty,COLOMBIA_CUNDINAMARCA_LA CALERA
sibate,cundinamarca,colombia,4.46600575,-74.26272399106114,COLOMBIA_CUNDINAMARCA_SIBATE,not_empty,COLOMBIA_CUNDINAMARCA_SIBATE
quimbaya,quindio,colombia,4.6231176,-75.7637346,COLOMBIA_QUINDIO_QUIMBAYA,not_empty,COLOMBIA_QUINDIO_QUIMBAYA
caicedonia,valle,colombia,4.5694397,-75.7472772,COLOMBIA_VALLE_CAICEDONIA,not_empty,COLOMBIA_VALLE_CAICEDONIA
exterior_guatemala,exterior,guatemala,15.5855545,-90.345759,GUATEMALA_EXTERIOR_EXTERIOR_GUATEMALA,not_empty,GUATEMALA_EXTERIOR_EXTERIOR_GUATEMALA
carmen de viboral,antioquia,colombia,6.0833063,-75.3353501,COLOMBIA_ANTIOQUIA_CARMEN DE VIBORAL,not_empty,COLOMBIA_ANTIOQUIA_CARMEN DE VIBORAL
la estrella,antioquia,colombia,6.1576781,-75.6433878,COLOMBIA_ANTIOQUIA_LA ESTRELLA,not_empty,COLOMBIA_ANTIOQUIA_LA ESTRELLA
matanza,santander,colombia,7.3230808,-73.0155679,COLOMBIA_SANTANDER_MATANZA,not_empty,COLOMBIA_SANTANDER_MATANZA
sandona,narino,colombia,1.2863843,-77.4710722,COLOMBIA_NARIÑO_SANDONA,not_empty,COLOMBIA_NARIÑO_SANDONA
providencia,san andres,colombia,12.58276015,-81.6913289,COLOMBIA_SAN ANDRES_PROVIDENCIA,not_empty,COLOMBIA_SAN ANDRES_PROVIDENCIA
toro,valle,colombia,4.608925,-76.0824045,COLOMBIA_VALLE_TORO,not_empty,COLOMBIA_VALLE_TORO
narino,cundinamarca,colombia,4.3981229,-74.8279301,COLOMBIA_CUNDINAMARCA_NARIÑO,not_empty,COLOMBIA_CUNDINAMARCA_NARIÑO
la victoria,valle,colombia,4.5232502,-76.0357835,COLOMBIA_VALLE_LA VICTORIA,not_empty,COLOMBIA_VALLE_LA VICTORIA
villamaria,caldas,colombia,5.0449697,-75.5151258,COLOMBIA_CALDAS_VILLAMARIA,not_empty,COLOMBIA_CALDAS_VILLAMARIA
ansermanuevo,valle,colombia,4.7957054,-75.9937832,COLOMBIA_VALLE_ANSERMANUEVO,not_empty,COLOMBIA_VALLE_ANSERMANUEVO
costa rica,exterior,costa rica,10.2735633,-84.0739102,COSTA RICA_EXTERIOR_COSTA RICA,not_empty,COSTA RICA_EXTERIOR_COSTA RICA
cordoba,quindio,colombia,4.3900715,-75.6858247,COLOMBIA_QUINDIO_CORDOBA,not_empty,COLOMBIA_QUINDIO_CORDOBA
amaga,antioquia,colombia,6.0406977,-75.7030694,COLOMBIA_ANTIOQUIA_AMAGA,not_empty,COLOMBIA_ANTIOQUIA_AMAGA
murillo,tolima,colombia,4.8248173,-75.2349544,COLOMBIA_TOLIMA_MURILLO,not_empty,COLOMBIA_TOLIMA_MURILLO
la cumbre,valle,colombia,3.6505888,-76.569897,COLOMBIA_VALLE_LA CUMBRE,not_empty,COLOMBIA_VALLE_LA CUMBRE
neira,caldas,colombia,5.1917458,-75.5195161896838,COLOMBIA_CALDAS_NEIRA,not_empty,COLOMBIA_CALDAS_NEIRA
gramalote,norte santander,colombia,7.8317742,-72.4721455,COLOMBIA_NORTE SANTANDER_GRAMALOTE,not_empty,COLOMBIA_NORTE SANTANDER_GRAMALOTE
zipaquira,cundinamarca,colombia,5.0234748,-74.0039818,COLOMBIA_CUNDINAMARCA_ZIPAQUIRA,not_empty,COLOMBIA_CUNDINAMARCA_ZIPAQUIRA
pasto,narino,colombia,1.2140275,-77.2785096,COLOMBIA_NARIÑO_PASTO,not_empty,COLOMBIA_NARIÑO_PASTO
villahermosa,tolima,colombia,4.9765885,-75.1666117,COLOMBIA_TOLIMA_VILLAHERMOSA,not_empty,COLOMBIA_TOLIMA_VILLAHERMOSA
bolivar,antioquia,colombia,6.140076834268387,-75.26636164397519,COLOMBIA_ANTIOQUIA_BOLIVAR,not_empty,COLOMBIA_ANTIOQUIA_BOLIVAR
piendamo,cauca,colombia,2.6404294,-76.5325746,COLOMBIA_CAUCA_PIENDAMO,not_empty,COLOMBIA_CAUCA_PIENDAMO
marquetalia,caldas,colombia,5.2966038,-75.0546064,COLOMBIA_CALDAS_MARQUETALIA,not_empty,COLOMBIA_CALDAS_MARQUETALIA
samana,caldas,colombia,5.4127804,-74.992031,COLOMBIA_CALDAS_SAMANA,not_empty,COLOMBIA_CALDAS_SAMANA
la jagua del pilar,guajira,colombia,10.5102023,-73.0709956,COLOMBIA_GUAJIRA_LA JAGUA DEL PILAR,not_empty,COLOMBIA_GUAJIRA_LA JAGUA DEL PILAR
san antonio de tequendama,cundinamarca,colombia,4.61201155,-74.34647519728304,COLOMBIA_CUNDINAMARCA_SAN ANTONIO DE TEQUENDAMA,not_empty,COLOMBIA_CUNDINAMARCA_SAN ANTONIO DE TEQUENDAMA
guatape,antioquia,colombia,6.2342179,-75.1617452,COLOMBIA_ANTIOQUIA_GUATAPE,not_empty,COLOMBIA_ANTIOQUIA_GUATAPE
rosas,cauca,colombia,2.2621018,-76.7392875,COLOMBIA_CAUCA_ROSAS,not_empty,COLOMBIA_CAUCA_ROSAS
exterior_estados unidos,exterior,estados unidos de america,39.7837304,-100.445882,ESTADOS UNIDOS DE AMÉRICA_EXTERIOR_EXTERIOR_ESTADOS UNIDOS,not_empty,ESTADOS UNIDOS DE AMÉRICA_EXTERIOR_EXTERIOR_ESTADOS UNIDOS
santa maria,huila,colombia,2.9374927,-75.5867503,COLOMBIA_HUILA_SANTA MARIA,not_empty,COLOMBIA_HUILA_SANTA MARIA
tona,santander,colombia,7.2020629,-72.9663733,COLOMBIA_SANTANDER_TONA,not_empty,COLOMBIA_SANTANDER_TONA
exterior_india,exterior,india,22.3511148,78.6677428,INDIA_EXTERIOR_EXTERIOR_INDIA,not_empty,INDIA_EXTERIOR_EXTERIOR_INDIA
zipacon,cundinamarca,colombia,4.7527665,-74.37956884963012,COLOMBIA_CUNDINAMARCA_ZIPACON,not_empty,COLOMBIA_CUNDINAMARCA_ZIPACON
cajamarca,tolima,colombia,4.4419656,-75.4268205,COLOMBIA_TOLIMA_CAJAMARCA,not_empty,COLOMBIA_TOLIMA_CAJAMARCA
mosquera,cundinamarca,colombia,4.7002001,-74.2385058,COLOMBIA_CUNDINAMARCA_MOSQUERA,not_empty,COLOMBIA_CUNDINAMARCA_MOSQUERA
finlandia,exterior,finlandia,63.2467777,25.9209164,FINLANDIA_EXTERIOR_FINLANDIA,not_empty,FINLANDIA_EXTERIOR_FINLANDIA
girardota,antioquia,colombia,6.3773809,-75.4459762,COLOMBIA_ANTIOQUIA_GIRARDOTA,not_empty,COLOMBIA_ANTIOQUIA_GIRARDOTA
curacao,exterior,curacao,12.1176488,-68.9309263,CURACAO_EXTERIOR_CURACAO,not_empty,CURACAO_EXTERIOR_CURACAO
san jose del palmar,choco,colombia,4.8950096,-76.2350277,COLOMBIA_CHOCO_SAN JOSE DEL PALMAR,not_empty,COLOMBIA_CHOCO_SAN JOSE DEL PALMAR
chia,cundinamarca,colombia,4.8660334,-74.0306281,COLOMBIA_CUNDINAMARCA_CHIA,not_empty,COLOMBIA_CUNDINAMARCA_CHIA
balboa,risaralda,colombia,4.9233884,-75.93617852899459,COLOMBIA_RISARALDA_BALBOA,not_empty,COLOMBIA_RISARALDA_BALBOA
la union,narino,colombia,1.5989976,-77.1305999,COLOMBIA_NARIÑO_LA UNION,not_empty,COLOMBIA_NARIÑO_LA UNION
zapatoca,santander,colombia,6.8166596,-73.2686529,COLOMBIA_SANTANDER_ZAPATOCA,not_empty,COLOMBIA_SANTANDER_ZAPATOCA
cajibio,cauca,colombia,2.6231693,-76.5693504,COLOMBIA_CAUCA_CAJIBIO,not_empty,COLOMBIA_CAUCA_CAJIBIO
rionegro,antioquia,colombia,6.1536166,-75.3741691,COLOMBIA_ANTIOQUIA_RIONEGRO,not_empty,COLOMBIA_ANTIOQUIA_RIONEGRO
silvia,cauca,colombia,2.6115436,-76.378424,COLOMBIA_CAUCA_SILVIA,not_empty,COLOMBIA_CAUCA_SILVIA
buenavista,quindio,colombia,4.3599482,-75.7387226,COLOMBIA_QUINDIO_BUENAVISTA,not_empty,COLOMBIA_QUINDIO_BUENAVISTA
exterior_comoras,exterior,comoras,-12.2045176,44.2832964,COMORAS_EXTERIOR_EXTERIOR_COMORAS ,not_empty,COMORAS_EXTERIOR_EXTERIOR_COMORAS 
