week,dengue,zika,chik,var,date,tavg,tmin,tmax,prcp,wdir,wspd,pres,mob_index,google_physician,google_hospital,google_pharmacy,google_symptom
2021-11-29,1182,1.0,2.0,395.0,2021-11-29,19.15740992914409,14.374493134629605,24.86639607936769,2.823932275887926,117.90540694534126,8.958767098113258,1019.3054340098224,13.930000000000001,11,7,5,24
2021-12-06,1190,4.0,2.0,395.0,2021-12-06,19.407213912952425,14.65823958385428,24.8602295665454,0.8429938978735942,172.40373700027163,9.021450116787795,1019.1248591469256,14.835714285714285,10,7,5,25
2021-12-13,1038,1.0,1.0,354.0,2021-12-13,19.067043528544684,14.074282592345778,24.74343518276773,12.758811062863344,133.65880600254258,8.727866683701134,1019.0993694083924,15.98,10,6,4,30
2021-12-20,1030,3.0,0.0,307.0,2021-12-20,19.810281647241336,15.011056781722605,25.413677878000364,1.728206876335442,218.5347557723363,8.785427464780772,1020.054222225952,16.99857142857143,11,7,5,44
2021-12-27,880,0.0,0.0,298.0,2021-12-27,19.30801044334484,14.502392624581162,25.23823138399093,2.674629031735636,224.72205770297637,8.227503620717465,1019.8473711816572,16.78,12,8,6,56
2022-01-03,830,0.0,3.0,281.0,2022-01-03,18.70100712844695,13.198369553666376,25.3409780724284,1.436091468709611,159.5899697453468,8.886526082467926,1020.0140957208952,16.922857142857143,12,8,6,49
2022-01-10,746,1.0,2.0,271.0,2022-01-10,18.455788579536584,13.806073731270091,23.935370808272133,1.4385886084781014,166.149161037245,9.110594196773244,1021.1602684378609,17.852857142857143,11,8,6,40
2022-01-17,722,0.0,2.0,244.0,2022-01-17,19.42399576661947,14.067056742717964,25.635037135582724,0.7400526933895,133.54652585886222,9.572569474644505,1019.634177809982,16.517142857142858,11,7,6,32
2022-01-24,682,0.0,0.0,230.0,2022-01-24,19.15054769410716,13.3858465084889,25.079002958383608,1.4396252047754614,224.57726992618072,10.545155199480469,1019.7162939296428,14.995714285714286,11,8,5,28
2022-01-31,760,2.0,0.0,330.0,2022-01-31,18.73132829777824,12.880429397192405,25.15560451091303,1.2311182879304394,225.198654765092,9.144340170639731,1019.7619118848704,15.78857142857143,11,8,5,26
2022-02-07,760,0.0,2.0,338.0,2022-02-07,18.912617749076425,14.754461041372886,24.497327174643225,3.28888974825167,200.30982975109765,8.950278918484925,1019.123897835862,16.264285714285716,12,8,5,24
2022-02-14,658,0.0,1.0,423.0,2022-02-14,19.0801601518762,14.621880389580388,24.674137394166248,2.115764300744348,220.57433052204496,10.17299800808799,1019.6750248508632,15.924285714285714,12,7,5,23
2022-02-21,616,0.0,0.0,478.0,2022-02-21,19.140081952099735,14.751502253428724,24.695927318421862,3.595663988286895,197.32503890377572,9.91829170019118,1019.8081482928616,16.115714285714287,12,8,6,23
2022-02-28,660,0.0,1.0,583.0,2022-02-28,18.55162010043068,15.313913414277726,23.21013977090489,6.341205654407838,175.56715823408695,8.858067500705477,1020.1528850342264,15.514285714285714,12,8,5,23
2022-03-07,641,0.0,1.0,610.0,2022-03-07,18.676244756779607,12.88945835143812,24.508155773108392,1.7027751323724407,228.3763386615888,9.428053764814608,1019.9412218575428,14.381428571428572,12,8,5,24
2022-03-14,613,0.0,2.0,619.0,2022-03-14,19.05005512542829,14.041987802927668,24.91607383052453,2.6646334721300806,235.04737979997503,9.279832672350173,1019.6052422308978,13.95857142857143,12,7,5,27
2022-03-21,669,1.0,3.0,632.0,2022-03-21,19.445117909787577,15.519559565434957,24.586021230289557,3.938113821071048,119.91618580330189,8.992823957104445,1018.7966139064396,15.26,13,9,5,26
2022-03-28,683,4.0,1.0,605.0,2022-03-28,19.187605163848648,15.022415460770963,24.52786487986714,2.0002824359612137,118.9034415679915,9.055394620449407,1019.6750242338996,15.744285714285713,13,8,5,26
2022-04-04,657,1.0,3.0,522.0,2022-04-04,19.550797066749816,15.07766015211584,25.02873327779442,4.401605769536017,138.86117602952802,9.042763112563836,1019.2915905738466,14.9,10,7,5,26
2022-04-11,611,0.0,1.0,447.0,2022-04-11,19.67335752091722,14.85897164853112,25.36105173752305,1.486181408507454,99.17416551393396,9.692691901641968,1018.8119960136836,16.204285714285714,13,8,5,26
2022-04-18,787,0.0,1.0,505.0,2022-04-18,18.56228085693548,14.923632627822489,23.74855091174615,3.19847774847587,248.93418299491532,7.656041187752009,1020.6644508091028,17.774285714285714,13,8,5,25
2022-04-25,739,1.0,0.0,451.0,2022-04-25,18.741848181819424,14.681991947911618,24.329225697460917,6.973053491668828,147.90591320398727,8.197999819111178,1019.7189537935374,17.32857142857143,13,8,5,25
2022-05-02,792,0.0,4.0,516.0,2022-05-02,19.3323307109857,14.741939629231595,24.930845722513983,3.887088300052988,130.42143574885787,8.190372562391763,1021.0660748601042,16.18285714285714,12,8,5,25
2022-05-09,946,1.0,1.0,460.0,2022-05-09,19.68719569353195,15.64146307720433,25.213253185764724,5.638012214674964,120.38729717095826,8.098616092459686,1019.735855514152,14.915714285714285,11,8,5,28
2022-05-16,1021,0.0,0.0,515.0,2022-05-16,19.137606949818583,15.105606109528225,24.30292901858333,7.1948847180587,94.75251813264909,7.91010059633619,1022.4804274138464,14.825714285714286,10,8,5,31
2022-05-23,1065,1.0,1.0,510.0,2022-05-23,19.292099709913,14.862126603857863,24.49503635862698,4.38632153727857,81.03134268749359,9.134335145262796,1020.2237658989122,15.424285714285714,11,9,5,26
2022-05-30,1099,1.0,2.0,488.0,2022-05-30,18.473030411743583,14.493627241853034,23.582935182292804,6.616493123458032,138.97349834980997,7.632179653395651,1020.4312601721095,14.370000000000001,12,9,5,25
2022-06-06,1023,0.0,1.0,402.0,2022-06-06,18.4591463816602,14.626207039656489,23.448755096168707,6.326372603731805,191.7329085138708,7.49084886693649,1020.632097541478,13.955714285714285,11,8,5,26
2022-06-13,876,3.0,1.0,356.0,2022-06-13,18.036589047167045,14.09829513200714,23.25439028750944,8.329454468053669,197.51595639744585,7.22370206061717,1020.7207106773056,14.77,10,8,5,27
2022-06-20,901,1.0,1.0,319.0,2022-06-20,18.22436968136388,14.3980705267895,23.50029705311649,3.855870988607603,152.76033103438613,7.704328279626616,1020.3994888222028,14.965714285714286,11,8,5,26
2022-06-27,964,1.0,0.0,329.0,2022-06-27,18.649300376885407,14.157759102606008,24.075129769516813,6.179133788633233,146.5916671967063,7.767106713276691,1020.97315324761,15.775714285714285,11,8,6,29
2022-07-04,992,6.0,0.0,345.0,2022-07-04,19.410839903362948,14.42873278980068,24.65536272483015,4.203556263076761,87.70327265418776,9.56462930501213,1020.611082320352,17.01,12,8,5,27
